name,motion,tier,scenario,n_src,peak,recon_err,noise_dba_target,noise_dba_meas,az_med_max,el_med_max,cpa_rel_dist_m,cpa_rel_time_s,car_audible_frac,recv_ok,mask_ok,result
fold1_room3_mix013,static,critical,normal,1,0.0037,1.19e-07,55.755965253637555,55.76,0.321,0.308,1.31,8.31,0.41,True,True,PASS
fold1_room3_mix014,walk,caution,normal,1,0.0026,1.19e-07,56.24222535963297,56.24,0.3,0.239,1.978,8.14,0.42,True,True,PASS
fold1_room3_mix015,static,safe,normal,1,0.0009,1.19e-07,54.840748882913275,54.84,0.303,0.294,5.496,8.0,0.35,True,True,PASS
fold1_room3_mix016,walk,critical,normal,1,0.0032,1.19e-07,50.466503502917014,50.47,0.281,0.35,1.392,8.25,0.99,True,True,PASS
fold1_room3_mix017,static,caution,normal,1,0.0035,1.19e-07,58.18604795337602,58.19,0.307,0.197,2.034,8.27,0.52,True,True,PASS
fold1_room3_mix018,walk,safe,normal,1,0.0013,1.19e-07,44.731808436198186,44.73,0.254,0.209,6.46,7.66,0.99,True,True,PASS
fold1_room3_mix019,static,critical,normal,1,0.0026,1.19e-07,55.80386681038314,55.8,0.308,0.295,1.488,8.8,0.28,True,True,PASS
fold1_room3_mix020,walk,caution,normal,1,0.003,1.19e-07,49.15070626547165,49.15,0.244,0.293,1.865,7.08,0.98,True,True,PASS
fold1_room3_mix021,static,safe,normal,1,0.0013,1.19e-07,44.57262606583462,44.57,0.262,0.254,3.767,6.21,0.97,True,True,PASS
fold1_room3_mix022,walk,critical,normal,1,0.0041,1.19e-07,44.21911108659958,44.22,0.276,0.354,0.74,8.36,0.98,True,True,PASS
fold1_room3_mix023,static,caution,normal,1,0.0012,1.19e-07,48.224170245435396,48.22,0.286,0.34,2.915,6.39,0.79,True,True,PASS
fold1_room3_mix024,walk,safe,normal,1,0.0005,1.19e-07,52.43759768642277,52.44,0.268,0.217,11.312,8.21,0.55,True,True,PASS
fold1_room3_mix025,static,critical,normal,1,0.0023,1.19e-07,40.38035256253974,40.38,0.212,0.192,1.429,8.75,0.97,True,True,PASS
fold1_room3_mix026,walk,caution,normal,1,0.0021,1.19e-07,63.658741290033426,63.66,0.355,0.195,2.679,7.17,0.22,True,True,PASS
fold1_room3_mix027,static,safe,normal,1,0.0007,1.19e-07,42.22299575401067,42.22,0.279,0.355,8.849,8.76,0.97,True,True,PASS
fold1_room3_mix028,walk,critical,normal,1,0.0054,1.19e-07,52.675049976262656,52.68,0.268,0.312,0.798,7.66,0.68,True,True,PASS
fold1_room3_mix029,static,caution,normal,1,0.0015,1.19e-07,62.68843427320107,62.69,0.377,0.313,2.499,8.08,0.16,True,True,PASS
fold1_room3_mix030,walk,safe,normal,1,0.0005,1.19e-07,51.50417361197954,51.5,0.213,0.25,11.115,6.34,0.99,True,True,PASS
fold1_room3_mix031,static,critical,normal,1,0.0027,1.19e-07,60.179529434727236,60.18,0.329,0.231,0.994,6.8,0.35,True,True,PASS
fold1_room3_mix032,walk,caution,normal,1,0.0019,1.19e-07,60.33764947518422,60.34,0.273,0.233,1.711,8.0,0.33,True,True,PASS
fold1_room3_mix033,static,safe,normal,1,0.0007,1.19e-07,55.12668531209723,55.13,0.277,0.291,12.186,6.3,0.74,True,True,PASS
fold1_room3_mix034,walk,critical,normal,1,0.0048,1.19e-07,60.280904908845685,60.28,0.302,0.195,1.016,7.25,0.42,True,True,PASS
fold1_room3_mix035,static,caution,normal,1,0.0018,1.19e-07,44.64727666793719,44.65,0.265,0.35,2.088,7.99,0.97,True,True,PASS
fold1_room3_mix036,walk,safe,normal,1,0.0006,1.19e-07,52.30343951303333,52.3,0.322,0.245,6.778,8.58,0.34,True,True,PASS
fold1_room3_mix037,static,critical,normal,1,0.0044,1.19e-07,52.57737783998057,52.58,0.265,0.284,1.06,6.45,0.98,True,True,PASS
fold1_room3_mix038,walk,caution,normal,1,0.0019,1.19e-07,46.00670098007746,46.01,0.246,0.35,1.744,8.9,0.75,True,True,PASS
fold1_room3_mix039,static,safe,normal,1,0.0007,1.19e-07,54.285123004039235,54.29,0.228,0.18,6.618,8.23,0.44,True,True,PASS
fold1_room3_mix040,walk,critical,normal,1,0.0025,1.19e-07,55.27523356568953,55.28,0.276,0.279,1.142,7.36,0.49,True,True,PASS
fold1_room3_mix041,static,caution,normal,1,0.004,1.19e-07,44.25576152437783,44.26,0.275,0.242,1.824,6.67,0.99,True,True,PASS
fold1_room3_mix042,walk,safe,normal,1,0.0004,1.19e-07,53.01231706699476,53.01,0.209,0.262,13.335,7.04,0.46,True,True,PASS
fold1_room3_mix043,static,critical,normal,1,0.0022,1.19e-07,60.844560213927394,60.84,0.285,0.294,1.363,8.31,0.34,True,True,PASS
fold1_room3_mix044,walk,caution,normal,1,0.0021,1.19e-07,56.02556652642101,56.03,0.314,0.29,2.265,7.21,0.47,True,True,PASS
fold1_room3_mix045,static,safe,normal,1,0.0008,1.19e-07,53.377780775409725,53.38,0.322,0.292,5.721,7.97,0.45,True,True,PASS
fold1_room3_mix046,walk,critical,normal,1,0.0032,1.19e-07,44.520579350782214,44.52,0.316,0.328,0.93,7.2,0.97,True,True,PASS
fold1_room3_mix047,static,caution,normal,1,0.0025,1.19e-07,47.936907625840234,47.94,0.267,0.321,2.623,6.82,0.97,True,True,PASS
fold1_room3_mix048,walk,safe,normal,1,0.0006,1.19e-07,50.4082437816721,50.41,0.281,0.335,13.352,7.71,0.92,True,True,PASS
fold1_room3_mix049,static,critical,normal,1,0.0034,1.19e-07,61.51770930554709,61.52,0.278,0.272,1.335,6.3,0.58,True,True,PASS
fold1_room3_mix050,walk,caution,normal,1,0.0016,1.19e-07,48.42437017766329,48.42,0.257,0.268,2.683,6.83,0.84,True,True,PASS
fold1_room3_mix051,static,safe,normal,1,0.0013,1.19e-07,55.17919372382792,55.18,0.255,0.293,6.342,8.88,0.36,True,True,PASS
fold1_room3_mix052,walk,critical,normal,1,0.003,1.19e-07,55.00226705169584,55.0,0.313,0.267,1.146,6.04,0.62,True,True,PASS
fold1_room3_mix053,static,caution,normal,1,0.0016,1.19e-07,46.06019307128742,46.06,0.281,0.314,1.835,7.48,0.76,True,True,PASS
fold1_room3_mix054,walk,safe,normal,1,0.0005,1.19e-07,55.583657864577646,55.58,0.229,0.238,12.031,8.24,0.44,True,True,PASS
fold1_room3_mix055,static,critical,normal,2,0.004,1.78e-07,60.648819197711454,60.65,0.3,0.445,0.684,8.55,0.25,True,True,PASS
fold1_room3_mix056,walk,caution,normal,2,0.0076,1.77e-07,42.78972258163187,42.79,0.22,0.329,2.232,7.51,0.98,True,True,PASS
fold1_room3_mix057,static,safe,normal,2,0.0223,1.77e-07,44.13037067399558,44.13,0.283,0.22,10.486,7.27,0.99,True,True,PASS
fold1_room3_mix058,walk,critical,normal,2,0.0046,1.73e-07,48.89333729201458,48.89,0.292,0.342,0.991,7.23,0.98,True,True,PASS
fold1_room3_mix059,static,caution,normal,2,0.0021,1.77e-07,62.02148229598863,62.02,0.289,0.252,2.595,8.86,0.28,True,True,PASS
fold1_room3_mix060,walk,safe,normal,2,0.001,1.78e-07,55.91148330116819,55.91,0.277,0.36,4.956,6.67,0.34,True,True,PASS
fold1_room3_mix061,static,critical,normal,2,0.0304,1.77e-07,44.70139685520201,44.7,0.238,0.35,1.122,8.74,0.98,True,True,PASS
fold1_room3_mix062,walk,caution,normal,2,0.0096,1.75e-07,42.82104839325626,42.82,0.404,0.239,2.425,6.08,0.99,True,True,PASS
fold1_room3_mix063,static,safe,normal,2,0.0051,1.76e-07,44.33384185477827,44.33,0.339,0.283,8.761,8.84,0.98,True,True,PASS
fold1_room3_mix064,walk,critical,normal,2,0.0031,1.76e-07,62.153240455442216,62.15,0.643,0.26,1.167,7.39,0.46,True,True,PASS
fold1_room3_mix065,static,caution,normal,2,0.0019,1.77e-07,62.65591567412445,62.66,0.423,0.288,2.565,6.99,0.24,True,True,PASS
fold1_room3_mix066,walk,safe,normal,2,0.3329,2.01e-07,52.76951600808704,52.77,0.253,0.351,4.145,8.48,0.66,True,True,PASS
fold1_room3_mix067,static,critical,normal,2,0.1085,1.77e-07,64.21791246677385,64.22,0.401,0.318,0.916,6.86,0.24,True,True,PASS
fold1_room3_mix068,walk,caution,normal,2,0.0029,1.76e-07,52.80070595598694,52.8,0.342,0.217,1.68,8.69,0.33,True,True,PASS
fold1_room3_mix069,static,safe,normal,2,0.0022,1.76e-07,62.031891012503166,62.03,0.287,0.261,7.639,7.04,0.3,True,True,PASS
fold1_room3_mix070,walk,critical,normal,2,0.0039,1.78e-07,53.27785574636977,53.28,0.294,0.413,0.994,6.83,0.65,True,True,PASS
fold1_room3_mix071,static,caution,normal,2,0.0066,1.77e-07,51.50380426328885,51.5,0.292,0.364,2.657,7.16,0.39,True,True,PASS
fold1_room3_mix072,walk,safe,normal,2,0.0098,1.76e-07,53.51345381723353,53.51,0.339,0.313,13.798,8.76,0.76,True,True,PASS
fold1_room3_mix073,static,critical,normal,2,0.0055,1.78e-07,61.95730029902657,61.96,0.3,0.227,1.38,7.74,0.38,True,True,PASS
fold1_room3_mix074,walk,caution,normal,2,0.0033,1.77e-07,46.766337451883054,46.77,0.25,0.271,2.271,7.84,0.98,True,True,PASS
fold1_room3_mix075,static,safe,normal,2,0.0009,1.77e-07,52.1867629188393,52.19,0.251,0.403,10.454,6.96,0.5,True,True,PASS
fold1_room3_mix076,walk,critical,normal,2,0.0353,1.77e-07,48.4263825503281,48.43,0.339,0.37,1.255,8.04,0.91,True,True,PASS
fold1_room3_mix077,static,caution,normal,2,0.0492,1.77e-07,54.82882977897421,54.83,0.511,0.228,1.609,6.44,0.93,True,True,PASS
fold1_room3_mix078,walk,safe,normal,2,0.0022,1.77e-07,57.228734487335274,57.23,0.219,0.455,6.611,8.46,0.3,True,True,PASS
fold1_room3_mix079,static,critical,normal,2,0.0039,1.78e-07,49.58271675440413,49.58,0.288,0.302,1.161,6.71,0.98,True,True,PASS
fold1_room3_mix080,walk,caution,normal,2,0.0018,1.77e-07,45.05689194875899,45.06,0.284,0.289,1.853,8.96,0.82,True,True,PASS
fold1_room3_mix081,static,safe,normal,2,0.0359,1.77e-07,49.893576628658224,49.89,0.246,0.33,6.047,7.53,0.99,True,True,PASS
fold1_room3_mix082,walk,critical,normal,2,0.0114,1.77e-07,54.335682654413766,54.34,0.341,0.379,0.995,8.7,0.49,True,True,PASS
fold1_room3_mix083,static,caution,normal,2,0.0167,1.78e-07,45.37689725859051,45.38,0.389,0.327,1.609,6.02,0.97,True,True,PASS
fold1_room3_mix084,walk,safe,normal,2,0.0013,1.77e-07,57.65660612028138,57.66,0.216,0.261,5.542,6.46,0.91,True,True,PASS
fold1_room3_mix085,static,critical,normal,2,0.0059,1.77e-07,41.51204438457953,41.51,0.344,0.288,0.681,8.12,0.97,True,True,PASS
fold1_room3_mix086,walk,caution,normal,2,0.0334,1.77e-07,61.87544284119475,61.88,0.355,0.311,2.436,8.39,0.25,True,True,PASS
fold1_room3_mix087,static,safe,normal,2,0.0307,1.77e-07,53.81525160404849,53.82,0.457,0.195,6.533,6.93,0.39,True,True,PASS
fold1_room3_mix088,walk,critical,normal,2,0.0046,1.76e-07,41.18868050298235,41.19,0.315,0.484,0.774,8.21,0.98,True,True,PASS
fold1_room3_mix089,static,caution,normal,2,0.0026,1.77e-07,62.01525612269286,62.02,0.297,0.254,2.629,6.56,0.6,True,True,PASS
fold1_room3_mix090,walk,safe,normal,2,0.0008,1.77e-07,44.376151504239814,44.38,0.254,0.245,10.171,8.93,0.96,True,True,PASS
fold1_room3_mix091,static,critical,normal,2,0.3639,2.00e-07,48.77492763158248,48.77,0.252,0.292,0.823,8.24,0.98,True,True,PASS
fold1_room3_mix092,walk,caution,normal,2,0.0049,1.77e-07,58.443776392850495,58.44,0.289,0.262,2.698,8.7,0.61,True,True,PASS
fold1_room3_mix093,static,safe,normal,2,0.0011,1.76e-07,50.010618484766994,50.01,0.332,0.282,7.543,8.63,0.5,True,True,PASS
fold1_room3_mix094,walk,critical,normal,2,0.0024,1.78e-07,42.58861567819606,42.59,0.398,0.319,1.265,8.09,0.99,True,True,PASS
fold1_room3_mix095,static,caution,normal,2,0.0011,1.77e-07,43.80074794646904,43.8,0.285,0.28,2.713,8.2,0.92,True,True,PASS
fold1_room3_mix096,walk,safe,normal,2,0.0346,1.78e-07,60.318579761368696,60.32,0.429,0.283,13.897,7.92,0.16,True,True,PASS
fold1_room3_mix097,static,critical,normal,2,0.0051,1.78e-07,40.40003941549087,40.4,0.244,0.335,1.007,7.98,0.98,True,True,PASS
fold1_room3_mix098,walk,caution,normal,2,0.0029,1.75e-07,62.13951449938709,62.14,0.281,0.237,2.649,6.37,0.84,True,True,PASS
fold1_room3_mix099,static,safe,normal,2,0.0013,1.75e-07,64.24081406688092,64.24,0.243,0.26,4.723,7.13,0.44,True,True,PASS
fold1_room3_mix100,walk,critical,normal,2,0.0047,1.78e-07,52.584899660560474,52.59,0.279,0.364,0.864,8.18,0.63,True,True,PASS
fold1_room3_mix101,static,caution,normal,2,0.0199,1.77e-07,59.90220743497227,59.9,0.308,0.289,2.78,6.17,0.39,True,True,PASS
fold1_room3_mix102,walk,safe,normal,2,0.0231,1.77e-07,52.93501837763724,52.93,0.312,0.313,3.465,8.0,0.68,True,True,PASS
fold1_room3_mix103,static,critical,normal,2,0.0046,1.75e-07,62.17544012524081,62.18,0.405,0.309,1.461,8.9,0.23,True,True,PASS
fold1_room3_mix104,walk,caution,normal,2,0.0035,1.77e-07,59.24573041014627,59.25,0.251,0.275,2.194,6.75,0.3,True,True,PASS
fold1_room3_mix105,static,safe,normal,2,0.0011,1.77e-07,58.50071879777507,58.5,0.284,0.245,8.566,6.2,0.27,True,True,PASS
fold1_room3_mix106,walk,critical,normal,2,0.009,1.77e-07,45.41046708151372,45.41,0.248,0.308,1.238,8.78,0.97,True,True,PASS
fold1_room3_mix107,static,caution,normal,2,0.0513,1.76e-07,58.72884674299903,58.73,0.289,0.276,2.569,8.99,0.36,True,True,PASS
fold1_room3_mix108,walk,safe,normal,2,0.0011,1.76e-07,64.83450125186289,64.83,0.302,0.491,10.047,7.03,0.6,True,True,PASS
fold1_room3_mix109,static,critical,normal,2,0.0048,1.77e-07,62.666480389423114,62.67,0.337,0.334,1.261,7.51,0.29,True,True,PASS
fold1_room3_mix110,walk,caution,normal,2,0.0019,1.77e-07,50.12351687161379,50.12,0.286,0.302,2.251,8.13,0.63,True,True,PASS
fold1_room3_mix111,static,safe,normal,2,0.083,1.77e-07,62.635393944378464,62.64,0.25,0.35,13.9,7.04,0.2,True,True,PASS
fold1_room3_mix112,walk,critical,normal,2,0.0138,1.76e-07,55.48407608622413,55.48,0.387,0.382,0.969,8.78,0.28,True,True,PASS
fold1_room3_mix113,static,caution,normal,2,0.0045,1.76e-07,50.78341542686819,50.78,0.29,0.308,2.081,7.09,0.57,True,True,PASS
fold1_room3_mix114,walk,safe,normal,2,0.0008,1.76e-07,41.758581328036854,41.76,0.288,0.327,14.324,8.43,0.97,True,True,PASS
fold1_room3_mix115,static,critical,normal,2,0.0052,1.77e-07,60.78812691778988,60.79,0.323,0.338,1.041,6.24,0.56,True,True,PASS
fold1_room3_mix116,walk,caution,normal,2,0.0089,1.76e-07,40.829787685805215,40.83,0.25,0.333,2.488,6.12,0.98,True,True,PASS
fold1_room3_mix117,static,safe,normal,2,0.0195,1.77e-07,61.64803008945597,61.65,0.574,0.267,10.328,7.48,0.25,True,True,PASS
fold1_room3_mix118,walk,critical,normal,2,0.0043,1.76e-07,60.53843486755828,60.54,0.36,0.241,1.34,7.71,0.47,True,True,PASS
fold1_room3_mix119,static,caution,normal,2,0.0035,1.77e-07,60.524311002097335,60.52,0.255,0.297,1.656,6.51,0.7,True,True,PASS
fold1_room3_mix120,walk,safe,normal,2,0.0006,1.76e-07,44.15116581265896,44.15,0.267,0.287,9.257,8.73,0.97,True,True,PASS
fold1_room3_mix121,static,critical,normal,2,0.0064,1.76e-07,61.885607333827735,61.89,0.258,0.216,1.281,6.07,0.4,True,True,PASS
fold1_room3_mix122,walk,caution,normal,2,0.1146,1.78e-07,43.24709639253116,43.25,0.356,0.28,2.267,7.94,0.99,True,True,PASS
fold1_room3_mix123,static,safe,normal,2,0.0008,1.76e-07,60.50029433691664,60.5,0.281,0.276,5.943,7.16,0.28,True,True,PASS
fold1_room3_mix124,walk,critical,normal,2,0.0035,1.77e-07,43.395629788522974,43.4,0.35,0.274,1.47,8.08,0.99,True,True,PASS
fold1_room3_mix125,static,caution,normal,2,0.0033,1.78e-07,50.05658769606518,50.06,0.318,0.29,1.93,8.25,0.98,True,True,PASS
fold1_room3_mix126,walk,safe,normal,2,0.0609,1.77e-07,47.15536797054994,47.16,0.282,0.276,11.606,8.06,0.98,True,True,PASS
fold1_room3_mix127,static,critical,normal,2,0.038,1.76e-07,62.624428007919825,62.62,0.505,0.306,1.099,6.88,0.44,True,True,PASS
fold1_room3_mix128,walk,caution,normal,2,0.0037,1.77e-07,56.91878170263628,56.92,0.283,0.447,1.863,6.88,0.69,True,True,PASS
fold1_room3_mix129,static,safe,normal,2,0.0019,1.77e-07,48.199450523399875,48.2,0.316,0.29,5.354,8.52,0.99,True,True,PASS
fold1_room3_mix130,walk,critical,normal,2,0.0031,1.77e-07,44.89716100368471,44.9,0.254,0.292,1.195,6.6,0.98,True,True,PASS
fold1_room3_mix131,static,caution,normal,2,0.007,1.77e-07,54.27899766201344,54.28,0.317,0.332,2.716,8.77,0.32,True,True,PASS
fold1_room3_mix132,walk,safe,normal,2,0.0165,1.75e-07,48.761435457721284,48.76,0.395,0.345,9.382,6.75,0.97,True,True,PASS
fold1_room3_mix133,static,critical,normal,2,0.0045,1.76e-07,49.940314562645895,49.94,0.236,0.332,0.8,7.27,0.92,True,True,PASS
fold1_room3_mix134,walk,caution,normal,2,0.0031,1.77e-07,48.58629526165024,48.59,0.284,0.333,1.773,8.07,0.84,True,True,PASS
fold1_room3_mix135,static,safe,normal,2,0.0009,1.77e-07,54.24222732116486,54.24,0.351,0.252,7.648,8.86,0.33,True,True,PASS
fold1_room3_mix136,walk,critical,normal,2,0.2896,1.81e-07,60.55252813049229,60.55,0.284,0.348,1.486,7.05,0.5,True,True,PASS
fold1_room3_mix137,static,caution,normal,2,0.0504,1.77e-07,47.56214879879152,47.56,0.311,0.353,2.758,8.77,0.98,True,True,PASS
fold1_room3_mix138,walk,safe,normal,2,0.0005,1.77e-07,47.925458724068996,47.93,0.283,0.491,9.799,6.22,0.78,True,True,PASS
fold1_room3_mix139,static,critical,normal,2,0.0041,1.78e-07,56.563010131991035,56.56,0.316,0.285,1.274,7.15,0.4,True,True,PASS
fold1_room3_mix140,walk,caution,normal,2,0.0018,1.78e-07,61.92617588448829,61.93,0.47,0.272,2.256,8.75,0.16,True,True,PASS
fold1_room3_mix141,static,safe,normal,2,0.0048,1.77e-07,48.41169401857861,48.41,0.29,0.431,9.368,8.31,0.98,True,True,PASS
fold1_room3_mix142,walk,critical,normal,2,0.0122,1.76e-07,56.406316904939175,56.41,0.451,0.334,1.172,7.56,0.63,True,True,PASS
fold1_room3_mix143,static,caution,normal,2,0.006,1.77e-07,51.05294504877852,51.05,0.309,0.341,1.594,6.22,0.88,True,True,PASS
fold1_room3_mix144,walk,safe,normal,2,0.0006,1.78e-07,53.89368035154492,53.89,0.316,0.313,10.61,6.56,0.37,True,True,PASS
fold1_room3_mix145,static,critical,normal,2,0.0057,1.77e-07,60.20576282210774,60.21,0.478,0.35,0.975,8.37,0.36,True,True,PASS
fold1_room3_mix146,walk,caution,normal,2,0.0063,1.78e-07,59.49070387701741,59.49,0.27,0.36,2.685,8.55,0.2,True,True,PASS
fold1_room3_mix147,static,safe,normal,2,0.0289,1.77e-07,42.25294972574015,42.25,0.339,0.316,5.302,8.46,0.97,True,True,PASS
fold1_room3_mix148,walk,critical,normal,2,0.0051,1.76e-07,51.5403507162706,51.54,0.284,0.261,1.255,7.41,0.7,True,True,PASS
fold1_room3_mix149,static,caution,normal,2,0.0017,1.75e-07,42.65164524886745,42.65,0.31,0.349,2.626,8.7,0.97,True,True,PASS
fold1_room3_mix150,walk,safe,normal,2,0.001,1.77e-07,62.074310919483295,62.07,0.393,0.286,5.348,6.5,0.18,True,True,PASS
fold1_room3_mix151,static,critical,normal,2,0.0126,1.77e-07,51.57753025271869,51.58,0.272,0.319,0.981,7.28,0.73,True,True,PASS
fold1_room3_mix152,walk,caution,normal,2,0.0031,1.77e-07,63.43608761228007,63.44,0.295,0.23,2.465,8.51,0.13,True,True,PASS
fold1_room3_mix153,static,safe,normal,2,0.002,1.75e-07,41.41738621800662,41.42,0.282,0.3,13.938,7.69,0.98,True,True,PASS
fold1_room3_mix154,walk,critical,normal,3,0.1126,2.29e-07,46.2573675262049,46.26,0.294,0.396,0.705,6.96,0.97,True,True,PASS
fold1_room3_mix155,static,caution,normal,3,0.0431,2.25e-07,41.28931431709452,41.29,0.355,0.273,2.041,8.04,0.96,True,True,PASS
fold1_room3_mix156,walk,safe,normal,3,0.0712,2.27e-07,52.15085074254524,52.15,0.322,0.331,13.002,8.24,0.43,True,True,PASS
fold1_room3_mix157,static,critical,normal,3,0.0521,2.20e-07,64.08059924946939,64.08,0.399,0.372,0.982,8.16,0.19,True,True,PASS
fold1_room3_mix158,walk,caution,normal,3,0.0022,2.28e-07,61.27580310457095,61.28,0.37,0.427,2.342,6.25,0.23,True,True,PASS
fold1_room3_mix159,static,safe,normal,3,0.0225,2.31e-07,42.70556683406812,42.71,0.254,0.347,13.378,6.47,0.97,True,True,PASS
fold1_room3_mix160,walk,critical,normal,3,0.0255,2.30e-07,51.61691289794767,51.62,0.282,0.297,0.841,7.61,0.97,True,True,PASS
fold1_room3_mix161,static,caution,normal,3,0.0381,2.25e-07,45.119530380405024,45.12,0.289,0.357,2.902,7.75,0.96,True,True,PASS
fold1_room3_mix162,walk,safe,normal,3,0.0109,2.32e-07,56.8295186774032,56.83,0.361,0.314,12.187,7.69,0.27,True,True,PASS
fold1_room3_mix163,static,critical,normal,3,0.0033,2.28e-07,54.95558053218199,54.96,0.298,0.441,1.194,7.07,0.46,True,True,PASS
fold1_room3_mix164,walk,caution,normal,3,0.0318,2.30e-07,50.280940498803034,50.28,0.272,0.311,2.36,6.75,0.77,True,True,PASS
fold1_room3_mix165,static,safe,normal,3,0.046,2.29e-07,58.4588156046101,58.46,0.336,0.322,4.559,6.14,0.27,True,True,PASS
fold1_room3_mix166,walk,critical,normal,3,0.0305,2.25e-07,40.22720621564385,40.23,0.378,0.328,1.398,7.0,0.98,True,True,PASS
fold1_room3_mix167,static,caution,normal,3,0.0218,2.21e-07,52.69421771819976,52.69,0.455,0.222,1.694,7.8,0.48,True,True,PASS
fold1_room3_mix168,walk,safe,normal,3,0.0068,2.26e-07,52.57874828324926,52.58,0.288,0.266,7.327,8.51,0.43,True,True,PASS
fold1_room3_mix169,static,critical,normal,3,0.0066,2.29e-07,62.58586668905748,62.59,0.359,0.322,1.357,6.24,0.37,True,True,PASS
fold1_room3_mix170,walk,caution,normal,3,0.1502,2.30e-07,58.286412996357946,58.29,0.379,0.274,1.835,8.04,0.38,True,True,PASS
fold1_room3_mix171,static,safe,normal,3,0.0917,2.24e-07,41.91062375125947,41.91,0.303,0.415,7.464,6.93,0.99,True,True,PASS
fold1_room3_mix172,walk,critical,normal,3,0.0134,2.33e-07,59.45806119736332,59.46,0.376,0.34,1.075,6.25,0.26,True,True,PASS
fold1_room3_mix173,static,caution,normal,3,0.0022,2.29e-07,56.54008638214963,56.54,0.368,0.307,1.725,8.57,0.29,True,True,PASS
fold1_room3_mix174,walk,safe,normal,3,0.1045,2.39e-07,57.18505541416167,57.18,0.328,0.239,14.518,7.63,0.51,True,True,PASS
fold1_room3_mix175,static,critical,normal,3,0.0163,2.30e-07,47.18109574011528,47.18,0.453,0.343,0.916,7.1,0.97,True,True,PASS
fold1_room3_mix176,walk,caution,normal,3,0.0421,2.21e-07,56.668416840531656,56.67,0.315,0.345,2.483,6.15,0.5,True,True,PASS
fold1_room3_mix177,static,safe,normal,3,0.047,1.77e-07,58.30464427265049,58.3,0.414,0.409,8.687,6.4,0.26,True,True,PASS
fold1_room3_mix178,walk,critical,normal,3,0.0084,2.29e-07,55.22535161959924,55.23,0.319,0.369,0.716,8.73,0.33,True,True,PASS
fold1_room3_mix179,static,caution,normal,3,0.047,2.33e-07,49.638911047143765,49.64,0.27,0.296,2.709,7.44,0.85,True,True,PASS
fold1_room3_mix180,walk,safe,normal,3,0.0227,2.30e-07,61.62910128288703,61.63,0.304,0.4,14.403,7.07,0.13,True,True,PASS
fold2_room3_mix001,static,na,carfree_siren,1,0.239,1.31e-07,63.380933718940824,63.38,0.269,0.335,,,,True,True,PASS
fold2_room3_mix002,walk,na,carfree_siren,1,0.0107,1.19e-07,64.13537707078223,64.14,0.233,0.285,,,,True,True,PASS
fold2_room3_mix003,static,na,carfree_siren,1,0.0072,1.19e-07,62.05190884478259,62.05,0.236,0.333,,,,True,True,PASS
fold2_room3_mix004,walk,na,carfree_siren,1,0.0404,1.20e-07,58.318356769527064,58.32,0.256,0.342,,,,True,True,PASS
fold2_room3_mix005,static,na,carfree_siren,1,0.0261,1.20e-07,42.657404137866756,42.66,0.265,0.299,,,,True,True,PASS
fold2_room3_mix006,walk,na,carfree_siren,1,0.0456,1.20e-07,40.085692295197575,40.09,0.242,0.226,,,,True,True,PASS
fold2_room3_mix007,static,na,carfree_siren,1,0.0128,1.19e-07,47.09443603537278,47.09,0.248,0.334,,,,True,True,PASS
fold2_room3_mix008,walk,na,carfree_siren,1,0.199,1.33e-07,63.11588410164648,63.12,0.258,0.264,,,,True,True,PASS
fold2_room3_mix009,static,na,carfree_siren,1,0.0435,1.21e-07,60.80502241740881,60.81,0.225,0.268,,,,True,True,PASS
fold2_room3_mix010,walk,na,carfree_siren,1,0.0577,1.20e-07,58.799349800366414,58.8,0.268,0.279,,,,True,True,PASS
fold2_room3_mix011,static,na,carfree_siren,1,0.3507,1.45e-07,60.47342909381293,60.47,0.245,0.208,,,,True,True,PASS
fold2_room3_mix012,walk,na,carfree_siren,1,0.0052,1.19e-07,58.137380879246216,58.14,0.262,0.301,,,,True,True,PASS
fold2_room3_mix013,static,na,carfree_siren,1,0.0838,1.25e-07,51.57486859411915,51.57,0.243,0.191,,,,True,True,PASS
fold2_room3_mix014,walk,na,carfree_siren,1,0.0093,1.19e-07,53.752902070776535,53.75,0.241,0.248,,,,True,True,PASS
fold2_room3_mix015,static,na,carfree_siren,1,0.1227,1.25e-07,40.235473634757774,40.24,0.265,0.339,,,,True,True,PASS
fold2_room3_mix016,walk,na,carfree_siren,1,0.0323,1.22e-07,50.24429903940259,50.24,0.207,0.258,,,,True,True,PASS
fold2_room3_mix017,static,na,carfree_siren,1,0.4459,1.49e-07,54.51914930306667,54.52,0.254,0.339,,,,True,True,PASS
fold2_room3_mix018,walk,na,carfree_siren,1,0.0696,1.21e-07,48.241197979178324,48.24,0.227,0.21,,,,True,True,PASS
fold2_room3_mix019,static,na,carfree_siren,1,0.47,1.47e-07,42.01906766259183,42.02,0.283,0.276,,,,True,True,PASS
fold2_room3_mix020,walk,na,carfree_siren,1,0.0359,1.20e-07,43.62563622066305,43.63,0.288,0.263,,,,True,True,PASS
fold2_room3_mix021,static,na,carfree_siren,1,0.6285,1.74e-07,64.87407921858733,64.87,0.258,0.297,,,,True,True,PASS
fold2_room3_mix022,walk,na,carfree_siren,1,0.2717,1.42e-07,59.613417648703674,59.61,0.24,0.335,,,,True,True,PASS
fold2_room3_mix023,static,na,carfree_siren,1,0.1981,1.31e-07,50.89846011606044,50.9,0.256,0.218,,,,True,True,PASS
