=== v11 gen rows 50-3599 (3550 clips) ===
[gen] fold1_room1_mix0737 walk tier=caution car_drive+car_drive+car_drive noise=40.6dBA peak=0.004 (9s)
[gen] fold1_room1_mix0738 walk tier=na none noise=61.8dBA peak=0.000 (0s)
[gen] fold1_room1_mix0739 walk tier=safe car_drive+car_drive+horn noise=52.5dBA peak=0.023 (8s)
[gen] fold1_room1_mix0740 walk tier=critical car_drive+horn noise=52.5dBA peak=0.013 (6s)
[gen] fold1_room1_mix0741 static tier=caution car_drive noise=60.9dBA peak=0.001 (3s)
[gen] fold1_room1_mix0742 static tier=na none noise=42.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix0743 static tier=safe car_drive+car_drive+car_drive+horn noise=56.6dBA peak=0.038 (10s)
[gen] fold1_room1_mix0744 static tier=na none noise=44.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix0745 walk tier=na none noise=49.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix0746 walk tier=critical car_drive+car_drive+bike_bell noise=56.0dBA peak=0.006 (16s)
[gen] fold1_room1_mix0747 static tier=critical car_drive+siren+crossing noise=46.3dBA peak=0.005 (9s)
[gen] fold1_room1_mix0748 walk tier=safe car_drive+car_drive noise=45.6dBA peak=0.004 (6s)
[gen] fold1_room1_mix0749 static tier=safe car_drive+car_drive+horn+bike_bell noise=49.2dBA peak=0.027 (20s)
[gen] fold1_room1_mix0750 static tier=safe car_drive+car_drive+car_drive noise=59.2dBA peak=0.006 (8s)
[50-3599] 700/3550 4470s elapsed, 6.39s/clip
[gen] fold1_room1_mix0751 walk tier=safe car_drive+car_drive+backup_beep noise=48.4dBA peak=0.003 (8s)
[gen] fold1_room1_mix0752 walk tier=critical car_drive noise=53.5dBA peak=0.003 (3s)
[gen] fold1_room1_mix0753 walk tier=caution car_drive+car_drive+car_drive+crossing noise=44.7dBA peak=0.004 (11s)
[gen] fold1_room1_mix0754 static tier=critical car_drive+car_drive noise=50.6dBA peak=0.005 (6s)
[gen] fold1_room1_mix0755 walk tier=na none noise=59.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix0756 walk tier=safe car_drive noise=50.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix0757 walk tier=safe car_drive+horn noise=62.0dBA peak=0.018 (6s)
[gen] fold1_room1_mix0758 static tier=safe car_drive+car_drive+backup_beep noise=55.1dBA peak=0.001 (7s)
[gen] fold1_room1_mix0759 static tier=safe car_drive+car_drive+car_drive+crossing noise=56.1dBA peak=0.004 (11s)
[gen] fold1_room1_mix0760 walk tier=critical car_drive+car_drive+crossing noise=63.5dBA peak=0.003 (8s)
[gen] fold1_room1_mix0761 static tier=safe car_drive+car_drive+backup_beep noise=51.9dBA peak=0.001 (8s)
[gen] fold1_room1_mix0762 static tier=critical car_drive noise=60.4dBA peak=0.005 (2s)
[gen] fold1_room1_mix0763 static tier=na crossing noise=61.0dBA peak=0.000 (4s)
[gen] fold1_room1_mix0764 static tier=critical car_drive+car_drive+siren noise=62.1dBA peak=0.401 (9s)
[gen] fold1_room1_mix0765 walk tier=caution car_drive+car_drive+car_drive+siren noise=60.0dBA peak=0.027 (11s)
[gen] fold1_room1_mix0766 walk tier=critical car_drive noise=48.1dBA peak=0.005 (2s)
[gen] fold1_room1_mix0767 static tier=caution car_drive+crossing noise=45.7dBA peak=0.001 (6s)
[gen] fold1_room1_mix0768 static tier=caution car_drive noise=52.5dBA peak=0.002 (3s)
[gen] fold1_room1_mix0769 static tier=safe car_drive noise=43.9dBA peak=0.001 (2s)
[gen] fold1_room1_mix0770 walk tier=critical car_drive+car_drive+car_drive noise=50.5dBA peak=0.004 (8s)
[gen] fold1_room1_mix0771 static tier=critical car_drive noise=56.0dBA peak=0.004 (3s)
[gen] fold1_room1_mix0772 walk tier=critical car_drive+car_drive noise=50.7dBA peak=0.003 (6s)
[gen] fold1_room1_mix0773 walk tier=safe car_drive+car_drive noise=57.3dBA peak=0.002 (6s)
[gen] fold1_room1_mix0774 static tier=caution car_drive+car_drive+car_drive+siren noise=41.5dBA peak=0.045 (10s)
[gen] fold1_room1_mix0775 walk tier=caution car_drive noise=54.4dBA peak=0.002 (3s)
[50-3599] 725/3550 4616s elapsed, 6.37s/clip
[gen] fold1_room1_mix0776 walk tier=critical car_drive+car_drive noise=62.0dBA peak=0.004 (6s)
[gen] fold1_room1_mix0777 walk tier=na none noise=61.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix0778 static tier=critical car_drive+bike_bell+bike_bell noise=59.6dBA peak=0.005 (9s)
[gen] fold1_room1_mix0779 static tier=na siren+backup_beep noise=47.2dBA peak=0.090 (5s)
[gen] fold1_room1_mix0780 static tier=na none noise=43.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix0781 static tier=caution car_drive+horn noise=63.6dBA peak=0.020 (5s)
[gen] fold1_room1_mix0782 static tier=caution car_drive+car_drive+car_drive+backup_beep noise=60.0dBA peak=0.005 (10s)
[gen] fold1_room1_mix0783 static tier=caution car_drive+car_drive noise=62.7dBA peak=0.002 (7s)
[gen] fold1_room1_mix0784 static tier=critical car_drive noise=64.4dBA peak=0.006 (4s)
[gen] fold1_room1_mix0785 static tier=na siren+backup_beep noise=54.6dBA peak=0.006 (6s)
[gen] fold1_room1_mix0786 static tier=critical car_drive+crossing noise=47.2dBA peak=0.003 (6s)
[gen] fold1_room1_mix0787 walk tier=caution car_drive+car_drive+car_drive+backup_beep noise=46.4dBA peak=0.003 (13s)
[gen] fold1_room1_mix0788 walk tier=critical car_drive+horn noise=62.1dBA peak=0.080 (7s)
[gen] fold1_room1_mix0789 walk tier=critical car_drive+crossing noise=61.3dBA peak=0.003 (7s)
[gen] fold1_room1_mix0790 static tier=caution car_drive+siren noise=43.7dBA peak=0.042 (6s)
[gen] fold1_room1_mix0791 walk tier=critical car_drive+siren+backup_beep noise=53.8dBA peak=0.007 (9s)
[gen] fold1_room1_mix0792 walk tier=caution car_drive+car_drive+bike_bell noise=48.6dBA peak=0.003 (11s)
[gen] fold1_room1_mix0793 static tier=safe car_drive+car_drive+siren noise=60.6dBA peak=0.016 (9s)
[gen] fold1_room1_mix0794 static tier=critical car_drive+car_drive noise=50.1dBA peak=0.006 (6s)
[gen] fold1_room1_mix0795 static tier=critical car_drive+horn+bike_bell noise=53.8dBA peak=0.008 (9s)
[gen] fold1_room1_mix0796 walk tier=safe car_drive+car_drive+car_drive noise=60.4dBA peak=0.004 (9s)
[gen] fold1_room1_mix0797 static tier=critical car_drive+backup_beep+backup_beep noise=63.0dBA peak=0.004 (8s)
[gen] fold1_room1_mix0798 walk tier=safe car_drive+crossing noise=46.9dBA peak=0.001 (7s)
[gen] fold1_room1_mix0799 static tier=safe car_drive+car_drive+car_drive+siren noise=46.7dBA peak=0.261 (12s)
[gen] fold1_room1_mix0800 walk tier=safe car_drive+bike_bell noise=41.2dBA peak=0.001 (7s)
[50-3599] 750/3550 4794s elapsed, 6.39s/clip
[gen] fold1_room1_mix0801 static tier=caution car_drive+car_drive noise=49.0dBA peak=0.002 (6s)
[gen] fold1_room1_mix0802 walk tier=caution car_drive+car_drive noise=44.4dBA peak=0.005 (7s)
[gen] fold1_room1_mix0803 walk tier=na horn noise=59.7dBA peak=0.005 (4s)
[gen] fold1_room1_mix0804 walk tier=na bike_bell noise=47.0dBA peak=0.000 (12s)
[gen] fold1_room1_mix0805 walk tier=safe car_drive+horn noise=64.2dBA peak=0.025 (7s)
[gen] fold1_room1_mix0806 walk tier=critical car_drive+car_drive+car_drive+bike_bell noise=59.5dBA peak=0.007 (14s)
[gen] fold1_room1_mix0807 static tier=caution car_drive+car_drive noise=57.4dBA peak=0.003 (6s)
[gen] fold1_room1_mix0808 static tier=critical car_drive+crossing noise=40.5dBA peak=0.004 (7s)
[gen] fold1_room1_mix0809 walk tier=caution car_drive+bike_bell noise=61.7dBA peak=0.003 (17s)
[gen] fold1_room1_mix0810 walk tier=na horn noise=57.4dBA peak=0.091 (3s)
[gen] fold1_room1_mix0811 walk tier=na crossing noise=61.4dBA peak=0.002 (5s)
[gen] fold1_room1_mix0812 walk tier=caution car_drive+bike_bell noise=64.6dBA peak=0.002 (19s)
[gen] fold1_room1_mix0813 static tier=critical car_drive+car_drive+car_drive noise=59.1dBA peak=0.006 (8s)
[gen] fold1_room1_mix0814 static tier=caution car_drive+bike_bell noise=63.6dBA peak=0.003 (6s)
[gen] fold1_room1_mix0815 static tier=caution car_drive noise=46.7dBA peak=0.002 (3s)
[gen] fold1_room1_mix0816 walk tier=critical car_drive+horn+bike_bell noise=64.9dBA peak=0.089 (10s)
[gen] fold1_room1_mix0817 static tier=safe car_drive+siren+bike_bell noise=58.2dBA peak=0.227 (21s)
[gen] fold1_room1_mix0818 walk tier=na none noise=40.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix0819 static tier=safe car_drive+horn noise=41.3dBA peak=0.038 (6s)
[gen] fold1_room1_mix0820 walk tier=safe car_drive+car_drive noise=57.2dBA peak=0.001 (7s)
[gen] fold1_room1_mix0821 static tier=critical car_drive+car_drive noise=40.1dBA peak=0.006 (6s)
[gen] fold1_room1_mix0822 walk tier=na none noise=55.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix0823 static tier=critical car_drive+car_drive+crossing noise=58.5dBA peak=0.004 (10s)
[gen] fold1_room1_mix0824 static tier=critical car_drive+crossing noise=50.7dBA peak=0.005 (6s)
[gen] fold1_room1_mix0825 static tier=caution car_drive+backup_beep+backup_beep noise=47.1dBA peak=0.002 (8s)
[50-3599] 775/3550 4994s elapsed, 6.44s/clip
[gen] fold1_room1_mix0826 walk tier=safe car_drive+horn noise=61.8dBA peak=0.027 (7s)
[gen] fold1_room1_mix0827 walk tier=caution car_drive noise=60.9dBA peak=0.003 (4s)
[gen] fold1_room1_mix0828 static tier=na siren noise=41.4dBA peak=0.363 (3s)
[gen] fold1_room1_mix0829 static tier=caution car_drive noise=47.3dBA peak=0.002 (3s)
[gen] fold1_room1_mix0830 walk tier=caution car_drive+horn noise=41.9dBA peak=0.096 (7s)
[gen] fold1_room1_mix0831 static tier=safe car_drive+car_drive+car_drive noise=43.6dBA peak=0.006 (8s)
[gen] fold1_room1_mix0832 static tier=critical car_drive noise=44.0dBA peak=0.003 (3s)
[gen] fold1_room1_mix0833 walk tier=safe car_drive+siren+siren noise=50.0dBA peak=0.229 (16s)
[gen] fold1_room1_mix0834 static tier=caution car_drive+car_drive+backup_beep noise=57.4dBA peak=0.003 (8s)
[gen] fold1_room1_mix0835 static tier=caution car_drive+car_drive noise=60.9dBA peak=0.004 (6s)
[gen] fold1_room1_mix0836 static tier=critical car_drive+car_drive noise=47.3dBA peak=0.005 (5s)
[gen] fold1_room1_mix0837 walk tier=critical car_drive+car_drive+car_drive+siren noise=42.6dBA peak=0.024 (10s)
[gen] fold1_room1_mix0838 walk tier=caution car_drive+car_drive+siren noise=63.4dBA peak=0.072 (8s)
[gen] fold1_room1_mix0839 static tier=critical car_drive+crossing noise=44.4dBA peak=0.005 (6s)
[gen] fold1_room1_mix0840 static tier=na none noise=54.2dBA peak=0.000 (0s)
[gen] fold1_room1_mix0841 walk tier=caution car_drive noise=64.7dBA peak=0.002 (3s)
[gen] fold1_room1_mix0842 walk tier=critical car_drive+car_drive+car_drive+bike_bell noise=59.4dBA peak=0.004 (11s)
[gen] fold1_room1_mix0843 static tier=critical car_drive noise=55.9dBA peak=0.004 (3s)
[gen] fold1_room1_mix0844 static tier=safe car_drive+car_drive+car_drive+crossing noise=48.6dBA peak=0.004 (11s)
[gen] fold1_room1_mix0845 static tier=critical car_drive+car_drive+car_drive noise=57.2dBA peak=0.005 (7s)
[gen] fold1_room1_mix0846 static tier=critical car_drive+car_drive+siren noise=52.4dBA peak=0.511 (8s)
[gen] fold1_room1_mix0847 walk tier=critical car_drive+car_drive+crossing noise=50.4dBA peak=0.003 (9s)
[gen] fold1_room1_mix0848 static tier=na none noise=46.6dBA peak=0.000 (0s)
[gen] fold1_room1_mix0849 static tier=safe car_drive noise=42.8dBA peak=0.000 (3s)
[gen] fold1_room1_mix0850 static tier=safe car_drive+horn noise=43.0dBA peak=0.007 (5s)
[50-3599] 800/3550 5149s elapsed, 6.44s/clip
[gen] fold1_room1_mix0851 static tier=critical car_drive+car_drive noise=57.5dBA peak=0.006 (5s)
[gen] fold1_room1_mix0852 static tier=caution car_drive+car_drive+car_drive+crossing noise=50.3dBA peak=0.002 (10s)
[gen] fold1_room1_mix0853 walk tier=caution car_drive+car_drive noise=53.8dBA peak=0.009 (5s)
[gen] fold1_room1_mix0854 walk tier=safe car_drive+car_drive noise=45.9dBA peak=0.001 (5s)
[gen] fold1_room1_mix0855 static tier=caution car_drive+horn noise=64.5dBA peak=0.006 (5s)
[gen] fold1_room1_mix0856 walk tier=critical car_drive noise=62.5dBA peak=0.005 (3s)
[gen] fold1_room1_mix0857 walk tier=critical car_drive noise=45.3dBA peak=0.003 (3s)
[gen] fold1_room1_mix0858 walk tier=critical car_drive+car_drive noise=57.9dBA peak=0.009 (6s)
[gen] fold1_room1_mix0859 static tier=caution car_drive+crossing noise=44.3dBA peak=0.003 (6s)
[gen] fold1_room1_mix0860 static tier=critical car_drive+bike_bell noise=59.2dBA peak=0.006 (13s)
[gen] fold1_room1_mix0861 static tier=critical car_drive+car_drive+car_drive noise=52.8dBA peak=0.005 (8s)
[gen] fold1_room1_mix0862 walk tier=critical car_drive+siren noise=42.5dBA peak=0.011 (7s)
[gen] fold1_room1_mix0863 static tier=safe car_drive+car_drive+car_drive noise=44.6dBA peak=0.001 (8s)
[gen] fold1_room1_mix0864 walk tier=critical car_drive+car_drive+backup_beep+crossing noise=55.1dBA peak=0.006 (11s)
[gen] fold1_room1_mix0865 walk tier=critical car_drive noise=51.0dBA peak=0.003 (3s)
[gen] fold1_room1_mix0866 static tier=caution car_drive+car_drive noise=60.0dBA peak=0.003 (6s)
[gen] fold1_room1_mix0867 static tier=safe car_drive+horn+bike_bell noise=54.0dBA peak=0.008 (17s)
[gen] fold1_room1_mix0868 static tier=safe car_drive noise=43.3dBA peak=0.000 (3s)
[gen] fold1_room1_mix0869 walk tier=critical car_drive+car_drive noise=42.9dBA peak=0.005 (5s)
[gen] fold1_room1_mix0870 static tier=na crossing noise=56.4dBA peak=0.000 (4s)
[gen] fold1_room1_mix0871 walk tier=critical car_drive+car_drive noise=41.4dBA peak=0.004 (6s)
[gen] fold1_room1_mix0872 walk tier=safe car_drive+car_drive+crossing noise=45.4dBA peak=0.004 (12s)
[gen] fold1_room1_mix0873 static tier=na none noise=58.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix0874 walk tier=caution car_drive+backup_beep noise=56.1dBA peak=0.003 (9s)
[gen] fold1_room1_mix0875 walk tier=critical car_drive+car_drive+car_drive+crossing noise=41.0dBA peak=0.004 (21s)
[50-3599] 825/3550 5329s elapsed, 6.46s/clip
[gen] fold1_room1_mix0876 static tier=critical car_drive+car_drive noise=44.1dBA peak=0.004 (14s)
[gen] fold1_room1_mix0877 static tier=critical car_drive+car_drive+car_drive noise=53.5dBA peak=0.006 (16s)
[gen] fold1_room1_mix0878 static tier=caution car_drive noise=44.0dBA peak=0.002 (5s)
[gen] fold1_room1_mix0879 walk tier=caution car_drive+siren noise=43.8dBA peak=0.005 (9s)
[gen] fold1_room1_mix0880 static tier=critical car_drive+car_drive+car_drive noise=48.5dBA peak=0.005 (13s)
[gen] fold1_room1_mix0881 walk tier=critical car_drive+backup_beep noise=51.9dBA peak=0.005 (6s)
[gen] fold1_room1_mix0882 walk tier=caution car_drive+siren+crossing noise=58.9dBA peak=0.340 (13s)
[gen] fold1_room1_mix0883 static tier=caution car_drive noise=63.5dBA peak=0.004 (5s)
[gen] fold1_room1_mix0884 walk tier=safe car_drive noise=45.0dBA peak=0.000 (3s)
[gen] fold1_room1_mix0885 static tier=caution car_drive+horn noise=53.9dBA peak=0.004 (5s)
[gen] fold1_room1_mix0886 static tier=critical car_drive+car_drive+car_drive noise=47.7dBA peak=0.005 (8s)
[gen] fold1_room1_mix0887 walk tier=safe car_drive noise=51.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix0888 walk tier=safe car_drive noise=59.7dBA peak=0.001 (3s)
[gen] fold1_room1_mix0889 static tier=na backup_beep+crossing noise=45.7dBA peak=0.001 (6s)
[gen] fold1_room1_mix0890 static tier=caution car_drive noise=50.4dBA peak=0.003 (2s)
[gen] fold1_room1_mix0891 walk tier=safe car_drive+car_drive+car_drive noise=55.8dBA peak=0.007 (8s)
[gen] fold1_room1_mix0892 static tier=critical car_drive+horn noise=40.3dBA peak=0.029 (5s)
[gen] fold1_room1_mix0893 walk tier=caution car_drive+car_drive noise=49.4dBA peak=0.004 (6s)
[gen] fold1_room1_mix0894 walk tier=caution car_drive+car_drive+bike_bell noise=50.2dBA peak=0.004 (9s)
[gen] fold1_room1_mix0895 walk tier=safe car_drive noise=63.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix0896 static tier=safe car_drive noise=63.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix0897 walk tier=safe car_drive noise=50.8dBA peak=0.001 (2s)
[gen] fold1_room1_mix0898 static tier=safe car_drive+bike_bell noise=47.8dBA peak=0.001 (14s)
[gen] fold1_room1_mix0899 static tier=caution car_drive+car_drive noise=42.2dBA peak=0.003 (5s)
[gen] fold1_room1_mix0900 static tier=critical car_drive noise=52.8dBA peak=0.008 (3s)
[50-3599] 850/3550 5496s elapsed, 6.47s/clip
[gen] fold1_room1_mix0901 static tier=caution car_drive+car_drive+siren+horn noise=57.0dBA peak=0.146 (10s)
[gen] fold1_room1_mix0902 static tier=na none noise=60.8dBA peak=0.000 (0s)
[gen] fold1_room1_mix0903 walk tier=safe car_drive+car_drive+car_drive+horn noise=48.1dBA peak=0.007 (11s)
[gen] fold1_room1_mix0904 walk tier=caution car_drive+crossing noise=56.9dBA peak=0.002 (6s)
[gen] fold1_room1_mix0905 walk tier=critical car_drive+car_drive noise=65.0dBA peak=0.007 (5s)
[gen] fold1_room1_mix0906 walk tier=na siren+bike_bell noise=53.0dBA peak=0.026 (6s)
[gen] fold1_room1_mix0907 static tier=caution car_drive+crossing noise=45.9dBA peak=0.002 (6s)
[gen] fold1_room1_mix0908 walk tier=na backup_beep+bike_bell noise=42.3dBA peak=0.001 (6s)
[gen] fold1_room1_mix0909 walk tier=safe car_drive noise=44.6dBA peak=0.002 (2s)
[gen] fold1_room1_mix0910 walk tier=caution car_drive+horn noise=51.3dBA peak=0.004 (6s)
[gen] fold1_room1_mix0911 walk tier=critical car_drive+car_drive+crossing noise=52.4dBA peak=0.004 (8s)
[gen] fold1_room1_mix0912 walk tier=caution car_drive+backup_beep noise=49.1dBA peak=0.003 (5s)
[gen] fold1_room1_mix0913 walk tier=safe car_drive+siren noise=49.7dBA peak=0.017 (5s)
[gen] fold1_room1_mix0914 static tier=critical car_drive+car_drive+bike_bell+bike_bell noise=60.1dBA peak=0.006 (28s)
[gen] fold1_room1_mix0915 static tier=caution car_drive+car_drive+horn+backup_beep noise=47.5dBA peak=0.014 (10s)
[gen] fold1_room1_mix0916 static tier=safe car_drive+car_drive noise=62.4dBA peak=0.006 (5s)
[gen] fold1_room1_mix0917 walk tier=caution car_drive+car_drive+backup_beep noise=62.2dBA peak=0.003 (8s)
[gen] fold1_room1_mix0918 static tier=safe car_drive+car_drive+backup_beep+bike_bell noise=64.4dBA peak=0.003 (17s)
[gen] fold1_room1_mix0919 static tier=na none noise=49.7dBA peak=0.000 (0s)
[gen] fold1_room1_mix0920 walk tier=caution car_drive noise=41.2dBA peak=0.002 (3s)
[gen] fold1_room1_mix0921 walk tier=safe car_drive noise=48.2dBA peak=0.001 (3s)
[gen] fold1_room1_mix0922 static tier=na none noise=64.4dBA peak=0.001 (0s)
[gen] fold1_room1_mix0923 static tier=caution car_drive+car_drive+siren noise=59.6dBA peak=0.142 (7s)
[gen] fold1_room1_mix0924 walk tier=safe car_drive+car_drive noise=46.6dBA peak=0.002 (6s)
[gen] fold1_room1_mix0925 static tier=caution car_drive+car_drive noise=49.9dBA peak=0.003 (5s)
[50-3599] 875/3550 5665s elapsed, 6.47s/clip
[gen] fold1_room1_mix0926 walk tier=na backup_beep noise=48.2dBA peak=0.000 (2s)
[gen] fold1_room1_mix0927 walk tier=safe car_drive+car_drive+car_drive+siren+backup_beep noise=61.2dBA peak=0.056 (13s)
[gen] fold1_room1_mix0928 walk tier=safe car_drive+car_drive+horn noise=50.6dBA peak=0.008 (8s)
[gen] fold1_room1_mix0929 walk tier=na none noise=45.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix0930 static tier=na none noise=64.9dBA peak=0.001 (0s)
[gen] fold1_room1_mix0931 static tier=caution car_drive+car_drive+backup_beep noise=44.7dBA peak=0.004 (8s)
[gen] fold1_room1_mix0932 static tier=critical car_drive+car_drive+car_drive+bike_bell noise=64.6dBA peak=0.006 (20s)
[gen] fold1_room1_mix0933 walk tier=safe car_drive+car_drive+car_drive+horn noise=48.0dBA peak=0.018 (11s)
[gen] fold1_room1_mix0934 walk tier=safe car_drive+car_drive noise=40.7dBA peak=0.002 (5s)
[gen] fold1_room1_mix0935 walk tier=safe car_drive+car_drive noise=49.3dBA peak=0.001 (5s)
[gen] fold1_room1_mix0936 walk tier=caution car_drive+horn noise=63.6dBA peak=0.053 (5s)
[gen] fold1_room1_mix0937 static tier=safe car_drive+car_drive noise=52.2dBA peak=0.002 (5s)
[gen] fold1_room1_mix0938 walk tier=critical car_drive+car_drive+bike_bell noise=52.2dBA peak=0.005 (16s)
[gen] fold1_room1_mix0939 static tier=caution car_drive+backup_beep+bike_bell noise=58.8dBA peak=0.002 (9s)
[gen] fold1_room1_mix0940 walk tier=critical car_drive+bike_bell noise=44.8dBA peak=0.004 (14s)
[gen] fold1_room1_mix0941 static tier=caution car_drive noise=43.6dBA peak=0.001 (2s)
[gen] fold1_room1_mix0942 walk tier=caution car_drive+car_drive noise=64.9dBA peak=0.003 (6s)
[gen] fold1_room1_mix0943 static tier=critical car_drive+car_drive noise=42.1dBA peak=0.005 (5s)
[gen] fold1_room1_mix0944 walk tier=safe car_drive+crossing noise=60.4dBA peak=0.001 (6s)
[gen] fold1_room1_mix0945 walk tier=na none noise=62.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix0946 walk tier=na none noise=41.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix0947 walk tier=critical car_drive+bike_bell noise=48.8dBA peak=0.006 (6s)
[gen] fold1_room1_mix0948 walk tier=caution car_drive noise=56.0dBA peak=0.002 (3s)
[gen] fold1_room1_mix0949 walk tier=critical car_drive+siren+bike_bell noise=41.2dBA peak=0.020 (16s)
[gen] fold1_room1_mix0950 static tier=safe car_drive noise=44.9dBA peak=0.001 (3s)
[50-3599] 900/3550 5835s elapsed, 6.48s/clip
[gen] fold1_room1_mix0951 walk tier=na none noise=54.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix0952 walk tier=caution car_drive noise=49.2dBA peak=0.002 (3s)
[gen] fold1_room1_mix0953 walk tier=critical car_drive noise=41.1dBA peak=0.003 (3s)
[gen] fold1_room1_mix0954 walk tier=critical car_drive+car_drive+car_drive+siren+horn noise=57.9dBA peak=0.144 (13s)
[gen] fold1_room1_mix0955 static tier=caution car_drive+bike_bell noise=51.9dBA peak=0.002 (14s)
[gen] fold1_room1_mix0956 walk tier=critical car_drive+car_drive+backup_beep noise=54.7dBA peak=0.004 (8s)
[gen] fold1_room1_mix0957 static tier=caution car_drive+car_drive+horn noise=58.7dBA peak=0.005 (7s)
[gen] fold1_room1_mix0958 static tier=na none noise=47.2dBA peak=0.000 (0s)
[gen] fold1_room1_mix0959 static tier=caution car_drive noise=45.7dBA peak=0.002 (3s)
[gen] fold1_room1_mix0960 walk tier=critical car_drive+bike_bell noise=48.3dBA peak=0.004 (5s)
[gen] fold1_room1_mix0961 static tier=critical car_drive+siren noise=53.1dBA peak=0.011 (5s)
[gen] fold1_room1_mix0962 static tier=caution car_drive+bike_bell+crossing noise=60.6dBA peak=0.003 (8s)
[gen] fold1_room1_mix0963 static tier=safe car_drive+bike_bell noise=41.3dBA peak=0.001 (15s)
[gen] fold1_room1_mix0964 static tier=critical car_drive+car_drive+car_drive noise=41.1dBA peak=0.005 (8s)
[gen] fold1_room1_mix0965 walk tier=na none noise=63.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix0966 walk tier=caution car_drive+siren+backup_beep noise=58.9dBA peak=0.053 (8s)
[gen] fold1_room1_mix0967 static tier=caution car_drive+siren+backup_beep noise=58.4dBA peak=0.225 (8s)
[gen] fold1_room1_mix0968 walk tier=critical car_drive noise=46.5dBA peak=0.005 (3s)
[gen] fold1_room1_mix0969 static tier=critical car_drive+car_drive+horn noise=43.5dBA peak=0.022 (9s)
[gen] fold1_room1_mix0970 walk tier=critical car_drive+horn+bike_bell noise=49.7dBA peak=0.006 (9s)
[gen] fold1_room1_mix0971 walk tier=safe car_drive+car_drive+car_drive noise=55.6dBA peak=0.007 (8s)
[gen] fold1_room1_mix0972 static tier=critical car_drive noise=62.9dBA peak=0.004 (3s)
[gen] fold1_room1_mix0973 walk tier=safe car_drive noise=63.2dBA peak=0.001 (3s)
[gen] fold1_room1_mix0974 static tier=safe car_drive+siren+horn noise=63.1dBA peak=0.038 (7s)
[gen] fold1_room1_mix0975 static tier=critical car_drive+car_drive+car_drive+siren noise=52.3dBA peak=0.127 (10s)
[50-3599] 925/3550 5995s elapsed, 6.48s/clip
[gen] fold1_room1_mix0976 walk tier=na backup_beep noise=50.3dBA peak=0.001 (2s)
[gen] fold1_room1_mix0977 walk tier=caution car_drive noise=41.6dBA peak=0.002 (3s)
[gen] fold1_room1_mix0978 walk tier=safe car_drive+car_drive+horn+backup_beep noise=50.2dBA peak=0.009 (10s)
[gen] fold1_room1_mix0979 walk tier=safe car_drive noise=41.6dBA peak=0.002 (3s)
[gen] fold1_room1_mix0980 static tier=caution car_drive noise=59.2dBA peak=0.002 (3s)
[gen] fold1_room1_mix0981 walk tier=na none noise=62.3dBA peak=0.000 (0s)
[gen] fold1_room1_mix0982 walk tier=caution car_drive+car_drive+car_drive noise=42.0dBA peak=0.004 (8s)
[gen] fold1_room1_mix0983 static tier=safe car_drive+car_drive+horn noise=58.4dBA peak=0.027 (7s)
[gen] fold1_room1_mix0984 static tier=na bike_bell noise=53.2dBA peak=0.001 (3s)
[gen] fold1_room1_mix0985 static tier=na bike_bell noise=47.0dBA peak=0.002 (3s)
[gen] fold1_room1_mix0986 walk tier=caution car_drive noise=62.6dBA peak=0.002 (3s)
[gen] fold1_room1_mix0987 walk tier=na bike_bell noise=55.5dBA peak=0.001 (3s)
[gen] fold1_room1_mix0988 walk tier=na horn noise=44.0dBA peak=0.048 (2s)
[gen] fold1_room1_mix0989 walk tier=na none noise=45.6dBA peak=0.000 (0s)
[gen] fold1_room1_mix0990 static tier=critical car_drive+car_drive noise=42.4dBA peak=0.004 (5s)
[gen] fold1_room1_mix0991 walk tier=safe car_drive noise=53.3dBA peak=0.002 (3s)
[gen] fold1_room1_mix0992 static tier=safe car_drive+siren noise=47.3dBA peak=0.005 (5s)
[gen] fold1_room1_mix0993 static tier=caution car_drive+car_drive noise=46.7dBA peak=0.002 (6s)
[gen] fold1_room1_mix0994 static tier=critical car_drive noise=54.1dBA peak=0.006 (3s)
[gen] fold1_room1_mix0995 walk tier=safe car_drive+car_drive noise=58.6dBA peak=0.001 (6s)
[gen] fold1_room1_mix0996 walk tier=caution car_drive+car_drive+car_drive+bike_bell noise=57.3dBA peak=0.002 (11s)
[gen] fold1_room1_mix0997 walk tier=critical car_drive+bike_bell noise=46.7dBA peak=0.005 (6s)
