clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room1_mix347,fold1,static,0,,,,,caution,L,normal,12419819867
fold1_room1_mix348,fold1,walk,1,siren,L,,,critical,L,normal,12419819868
fold1_room1_mix349,fold1,static,1,crossing,L,,,caution,L,normal,12419819869
fold1_room1_mix350,fold1,static,1,bike_bell,L,,,critical,L,normal,12419819870
fold1_room1_mix351,fold1,walk,1,crossing,R,,,safe,L,normal,12419819871
fold1_room1_mix352,fold1,walk,0,,,,,critical,L,normal,12419819872
fold1_room1_mix353,fold1,static,1,backup_beep,R,,,caution,L,normal,12419819873
fold1_room1_mix354,fold1,static,0,,,,,caution,L,normal,12419819874
fold1_room1_mix355,fold1,static,1,backup_beep,L,,,critical,L,normal,12419819875
fold1_room1_mix356,fold1,static,1,horn,R,,,caution,L,normal,12419819876
fold1_room1_mix357,fold1,walk,1,horn,R,,,caution,L,normal,12419819877
fold1_room1_mix358,fold1,walk,0,,,,,caution,R,normal,12419819878
fold1_room1_mix359,fold1,static,1,siren,L,,,caution,L,normal,12419819879
fold1_room1_mix360,fold1,static,0,,,,,safe,L,normal,12419819880
fold1_room1_mix361,fold1,static,1,crossing,R,,,safe,R,normal,12419819881
fold1_room1_mix362,fold1,walk,1,backup_beep,L,,,safe,R,normal,12419819882
fold1_room1_mix363,fold1,walk,1,backup_beep,L,,,caution,L,normal,12419819883
fold1_room1_mix364,fold1,walk,0,,,,,caution,L,normal,12419819884
fold1_room1_mix365,fold1,walk,1,crossing,R,,,critical,R,normal,12419819885
fold1_room1_mix366,fold1,walk,0,,,,,critical,R,normal,12419819886
fold1_room1_mix367,fold1,walk,1,horn,L,,,safe,L,normal,12419819887
fold1_room1_mix368,fold1,static,0,,,,,critical,L,normal,12419819888
fold1_room1_mix369,fold1,static,0,,,,,critical,R,normal,12419819889
fold1_room1_mix370,fold1,walk,2,horn,R,backup_beep,R,caution,R,normal,12419819890
fold1_room1_mix371,fold1,walk,1,backup_beep,R,,,caution,R,normal,12419819891
fold1_room1_mix372,fold1,walk,1,siren,R,,,safe,L,normal,12419819892
fold1_room1_mix373,fold1,walk,1,horn,L,,,critical,R,normal,12419819893
fold1_room1_mix374,fold1,walk,0,,,,,caution,R,normal,12419819894
fold1_room1_mix375,fold1,static,0,,,,,caution,L,normal,12419819895
fold1_room1_mix376,fold1,static,0,,,,,safe,R,normal,12419819896
fold1_room1_mix377,fold1,static,0,,,,,critical,L,normal,12419819897
fold1_room1_mix378,fold1,walk,0,,,,,safe,L,normal,12419819898
fold1_room1_mix379,fold1,static,1,crossing,L,,,caution,L,normal,12419819899
fold1_room1_mix380,fold1,static,2,siren,L,crossing,R,caution,L,normal,12419819900
fold1_room1_mix381,fold1,walk,1,crossing,R,,,critical,R,normal,12419819901
fold1_room1_mix382,fold1,static,0,,,,,caution,R,normal,12419819902
fold1_room1_mix383,fold1,static,0,,,,,critical,R,normal,12419819903
fold1_room1_mix384,fold1,walk,1,bike_bell,R,,,critical,L,normal,12419819904
fold1_room1_mix385,fold1,walk,1,siren,L,,,critical,L,normal,12419819905
fold1_room1_mix386,fold1,static,2,siren,L,crossing,R,critical,R,normal,12419819906
fold1_room1_mix387,fold1,walk,2,backup_beep,R,bike_bell,L,caution,L,normal,12419819907
fold1_room1_mix388,fold1,walk,2,bike_bell,L,crossing,R,critical,R,normal,12419819908
fold1_room1_mix389,fold1,static,1,horn,L,,,critical,L,normal,12419819909
fold1_room1_mix390,fold1,static,1,backup_beep,R,,,critical,R,normal,12419819910
fold1_room1_mix391,fold1,walk,1,backup_beep,R,,,caution,R,normal,12419819911
fold1_room1_mix392,fold1,static,0,,,,,caution,R,normal,12419819912
fold1_room1_mix393,fold1,static,1,bike_bell,L,,,critical,L,normal,12419819913
fold1_room1_mix394,fold1,static,1,backup_beep,L,,,critical,L,normal,12419819914
fold1_room1_mix395,fold1,walk,1,horn,L,,,critical,R,normal,12419819915
fold1_room1_mix396,fold1,static,1,backup_beep,L,,,caution,R,normal,12419819916
fold1_room1_mix397,fold1,walk,0,,,,,critical,L,normal,12419819917
fold1_room1_mix398,fold1,static,0,,,,,critical,L,normal,12419819918
fold1_room1_mix399,fold1,static,1,siren,L,,,critical,R,normal,12419819919
fold1_room1_mix400,fold1,walk,1,siren,L,,,caution,L,normal,12419819920
fold1_room1_mix401,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419819921
fold1_room1_mix402,fold1,walk,2,siren,L,backup_beep,R,critical,R,normal,12419819922
fold1_room1_mix403,fold1,static,2,backup_beep,L,crossing,L,safe,R,normal,12419819923
fold1_room1_mix404,fold1,static,0,,,,,critical,L,normal,12419819924
fold1_room1_mix405,fold1,static,1,crossing,R,,,critical,L,normal,12419819925
fold1_room1_mix406,fold1,walk,1,crossing,L,,,safe,R,normal,12419819926
fold1_room1_mix407,fold1,walk,1,crossing,R,,,caution,R,normal,12419819927
fold1_room1_mix408,fold1,walk,1,bike_bell,R,,,critical,L,normal,12419819928
fold1_room1_mix409,fold1,static,1,backup_beep,L,,,caution,R,normal,12419819929
fold1_room1_mix410,fold1,walk,1,crossing,R,,,caution,R,normal,12419819930
fold1_room1_mix411,fold1,walk,2,siren,L,bike_bell,L,caution,R,normal,12419819931
fold1_room1_mix412,fold1,static,1,crossing,R,,,safe,R,normal,12419819932
fold1_room1_mix413,fold1,walk,1,siren,L,,,caution,L,normal,12419819933
fold1_room1_mix414,fold1,walk,0,,,,,caution,R,normal,12419819934
fold1_room1_mix415,fold1,walk,0,,,,,caution,R,normal,12419819935
fold1_room1_mix416,fold1,static,1,siren,R,,,caution,R,normal,12419819936
fold1_room1_mix417,fold1,walk,0,,,,,critical,L,normal,12419819937
fold1_room1_mix418,fold1,static,1,backup_beep,R,,,caution,L,normal,12419819938
fold1_room1_mix419,fold1,walk,0,,,,,caution,L,normal,12419819939
fold1_room1_mix420,fold1,static,1,backup_beep,R,,,critical,R,normal,12419819940
fold1_room1_mix421,fold1,walk,1,horn,L,,,critical,R,normal,12419819941
fold1_room1_mix422,fold1,walk,1,backup_beep,R,,,safe,L,normal,12419819942
fold1_room1_mix423,fold1,walk,1,bike_bell,L,,,critical,R,normal,12419819943
fold1_room1_mix424,fold1,walk,1,horn,R,,,safe,R,normal,12419819944
fold1_room1_mix425,fold1,walk,2,siren,R,bike_bell,R,safe,R,normal,12419819945
fold1_room1_mix426,fold1,static,0,,,,,safe,R,normal,12419819946
fold1_room1_mix427,fold1,static,1,bike_bell,L,,,safe,R,normal,12419819947
fold1_room1_mix428,fold1,walk,1,siren,L,,,safe,R,normal,12419819948
fold1_room1_mix429,fold1,static,2,siren,L,backup_beep,R,caution,L,normal,12419819949
fold1_room1_mix430,fold1,static,1,backup_beep,R,,,safe,L,normal,12419819950
fold1_room1_mix431,fold1,walk,2,horn,R,bike_bell,L,safe,L,normal,12419819951
fold1_room1_mix432,fold1,static,1,horn,L,,,caution,R,normal,12419819952
fold1_room1_mix433,fold1,static,2,siren,L,bike_bell,R,critical,R,normal,12419819953
fold1_room1_mix434,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419819954
fold1_room1_mix435,fold1,static,1,horn,L,,,caution,R,normal,12419819955
fold1_room1_mix436,fold1,walk,1,crossing,L,,,safe,R,normal,12419819956
fold1_room1_mix437,fold1,static,0,,,,,safe,L,normal,12419819957
fold1_room1_mix438,fold1,static,0,,,,,safe,L,normal,12419819958
fold1_room1_mix439,fold1,walk,0,,,,,caution,L,normal,12419819959
fold1_room1_mix440,fold1,static,1,horn,R,,,caution,L,normal,12419819960
fold1_room1_mix441,fold1,static,1,horn,R,,,safe,L,normal,12419819961
fold1_room1_mix442,fold1,static,1,siren,R,,,critical,L,normal,12419819962
fold1_room1_mix443,fold1,static,1,crossing,R,,,caution,R,normal,12419819963
fold1_room1_mix444,fold1,static,1,crossing,L,,,critical,R,normal,12419819964
fold1_room1_mix445,fold1,walk,0,,,,,caution,L,normal,12419819965
fold1_room1_mix446,fold1,static,1,backup_beep,L,,,safe,R,normal,12419819966
fold1_room1_mix447,fold1,walk,0,,,,,critical,L,normal,12419819967
fold1_room1_mix448,fold1,static,1,bike_bell,R,,,critical,R,normal,12419819968
fold1_room1_mix449,fold1,walk,1,crossing,L,,,caution,L,normal,12419819969
fold1_room1_mix450,fold1,static,1,horn,L,,,safe,R,normal,12419819970
fold1_room1_mix451,fold1,static,1,bike_bell,L,,,critical,L,normal,12419819971
fold1_room1_mix452,fold1,walk,0,,,,,caution,R,normal,12419819972
fold1_room1_mix453,fold1,static,1,backup_beep,L,,,safe,R,normal,12419819973
fold1_room1_mix454,fold1,static,0,,,,,safe,L,normal,12419819974
fold1_room1_mix455,fold1,walk,1,siren,L,,,safe,R,normal,12419819975
fold1_room1_mix456,fold1,static,2,backup_beep,L,crossing,L,caution,R,normal,12419819976
fold1_room1_mix457,fold1,static,0,,,,,caution,R,normal,12419819977
fold1_room1_mix458,fold1,walk,1,crossing,R,,,safe,L,normal,12419819978
fold1_room1_mix459,fold1,walk,1,crossing,R,,,safe,L,normal,12419819979
fold1_room1_mix460,fold1,static,1,backup_beep,L,,,safe,R,normal,12419819980
fold1_room1_mix461,fold1,walk,2,backup_beep,R,bike_bell,L,critical,L,normal,12419819981
fold1_room1_mix462,fold1,static,2,bike_bell,L,crossing,R,caution,L,normal,12419819982
fold1_room1_mix463,fold1,static,1,siren,L,,,caution,L,normal,12419819983
fold1_room1_mix464,fold1,walk,0,,,,,critical,R,normal,12419819984
fold1_room1_mix465,fold1,static,1,bike_bell,L,,,safe,R,normal,12419819985
fold1_room1_mix466,fold1,static,1,bike_bell,R,,,safe,L,normal,12419819986
fold1_room1_mix467,fold1,static,0,,,,,safe,R,normal,12419819987
fold1_room1_mix468,fold1,walk,0,,,,,critical,R,normal,12419819988
fold1_room1_mix469,fold1,static,1,siren,R,,,safe,R,normal,12419819989
fold1_room1_mix470,fold1,static,1,siren,R,,,critical,L,normal,12419819990
fold1_room1_mix471,fold1,walk,0,,,,,safe,L,normal,12419819991
fold1_room1_mix472,fold1,static,1,horn,R,,,critical,R,normal,12419819992
fold1_room1_mix473,fold1,walk,1,backup_beep,L,,,safe,R,normal,12419819993
fold1_room1_mix474,fold1,static,1,backup_beep,R,,,safe,L,normal,12419819994
fold1_room1_mix475,fold1,static,0,,,,,caution,L,normal,12419819995
fold1_room1_mix476,fold1,static,1,bike_bell,R,,,safe,L,normal,12419819996
fold1_room1_mix477,fold1,static,0,,,,,critical,L,normal,12419819997
fold1_room1_mix478,fold1,walk,1,horn,R,,,safe,R,normal,12419819998
fold1_room1_mix479,fold1,walk,1,bike_bell,L,,,caution,R,normal,12419819999
fold1_room1_mix480,fold1,static,0,,,,,caution,R,normal,12419820000
fold1_room1_mix481,fold1,walk,1,backup_beep,L,,,caution,L,normal,12419820001
fold1_room1_mix482,fold1,static,1,bike_bell,R,,,caution,L,normal,12419820002
fold1_room1_mix483,fold1,walk,2,siren,L,crossing,L,caution,R,normal,12419820003
fold1_room1_mix484,fold1,static,0,,,,,critical,L,normal,12419820004
fold1_room1_mix485,fold1,walk,1,backup_beep,L,,,critical,L,normal,12419820005
fold1_room1_mix486,fold1,walk,1,backup_beep,L,,,safe,R,normal,12419820006
fold1_room1_mix487,fold1,walk,1,siren,L,,,safe,R,normal,12419820007
fold1_room1_mix488,fold1,walk,1,horn,R,,,critical,L,normal,12419820008
fold1_room1_mix489,fold1,static,0,,,,,critical,L,normal,12419820009
fold1_room1_mix490,fold1,static,1,bike_bell,L,,,safe,R,normal,12419820010
fold1_room1_mix491,fold1,walk,0,,,,,safe,R,normal,12419820011
fold1_room1_mix492,fold1,static,1,backup_beep,R,,,caution,L,normal,12419820012
fold1_room1_mix493,fold1,static,1,crossing,L,,,safe,L,normal,12419820013
fold1_room1_mix494,fold1,static,1,crossing,L,,,critical,R,normal,12419820014
fold1_room1_mix495,fold1,static,0,,,,,safe,L,normal,12419820015
fold1_room1_mix496,fold1,static,2,siren,R,crossing,L,critical,L,normal,12419820016
fold1_room1_mix497,fold1,static,2,backup_beep,R,crossing,R,safe,L,normal,12419820017
fold1_room1_mix498,fold1,static,1,backup_beep,R,,,critical,R,normal,12419820018
fold1_room1_mix499,fold1,static,0,,,,,caution,R,normal,12419820019
fold1_room1_mix500,fold1,static,2,horn,L,backup_beep,R,caution,L,normal,12419820020
fold1_room1_mix501,fold1,walk,1,horn,R,,,caution,L,normal,12419820021
fold1_room1_mix502,fold1,static,1,backup_beep,R,,,safe,L,normal,12419820022
fold1_room1_mix503,fold1,walk,0,,,,,critical,R,normal,12419820023
fold1_room1_mix504,fold1,static,1,bike_bell,L,,,caution,R,normal,12419820024
fold1_room1_mix505,fold1,static,1,backup_beep,R,,,safe,L,normal,12419820025
fold1_room1_mix506,fold1,static,1,crossing,R,,,safe,R,normal,12419820026
fold1_room1_mix507,fold1,static,1,horn,L,,,safe,R,normal,12419820027
fold1_room1_mix508,fold1,static,2,horn,L,crossing,R,critical,R,normal,12419820028
fold1_room1_mix509,fold1,walk,0,,,,,caution,R,normal,12419820029
fold1_room1_mix510,fold1,static,0,,,,,safe,L,normal,12419820030
fold1_room1_mix511,fold1,static,1,bike_bell,L,,,safe,R,normal,12419820031
fold1_room1_mix512,fold1,static,1,siren,R,,,safe,R,normal,12419820032
fold1_room1_mix513,fold1,walk,2,horn,R,crossing,L,safe,L,normal,12419820033
fold1_room1_mix514,fold1,static,1,crossing,R,,,safe,R,normal,12419820034
fold1_room1_mix515,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419820035
fold1_room1_mix516,fold1,static,1,siren,R,,,safe,R,normal,12419820036
fold1_room1_mix517,fold1,static,1,bike_bell,L,,,caution,R,normal,12419820037
fold1_room1_mix518,fold1,walk,2,siren,R,bike_bell,R,critical,L,normal,12419820038
fold1_room1_mix519,fold1,static,2,siren,L,backup_beep,R,safe,L,normal,12419820039
fold1_room1_mix520,fold1,static,1,crossing,L,,,safe,L,normal,12419820040
fold1_room1_mix521,fold1,walk,1,crossing,L,,,caution,L,normal,12419820041
fold1_room1_mix522,fold1,static,1,backup_beep,R,,,critical,R,normal,12419820042
fold1_room1_mix523,fold1,static,0,,,,,caution,L,normal,12419820043
fold1_room1_mix524,fold1,walk,2,siren,R,horn,R,critical,L,normal,12419820044
fold1_room1_mix525,fold1,walk,1,bike_bell,L,,,caution,R,normal,12419820045
fold1_room1_mix526,fold1,static,0,,,,,safe,L,normal,12419820046
fold1_room1_mix527,fold1,static,1,horn,R,,,critical,R,normal,12419820047
fold1_room1_mix528,fold1,static,2,horn,R,crossing,L,caution,R,normal,12419820048
fold1_room1_mix529,fold1,walk,2,backup_beep,L,bike_bell,R,safe,L,normal,12419820049
fold1_room1_mix530,fold1,static,0,,,,,critical,R,normal,12419820050
fold1_room1_mix531,fold1,static,1,siren,L,,,critical,R,normal,12419820051
fold1_room1_mix532,fold1,walk,1,backup_beep,L,,,critical,L,normal,12419820052
fold1_room1_mix533,fold1,static,2,siren,R,horn,L,critical,L,normal,12419820053
fold1_room1_mix534,fold1,walk,2,horn,L,bike_bell,R,critical,L,normal,12419820054
fold1_room1_mix535,fold1,static,0,,,,,caution,L,normal,12419820055
fold1_room1_mix536,fold1,static,0,,,,,caution,L,normal,12419820056
fold1_room1_mix537,fold1,walk,0,,,,,safe,R,normal,12419820057
fold1_room1_mix538,fold1,static,2,bike_bell,L,crossing,R,critical,R,normal,12419820058
fold1_room1_mix539,fold1,static,0,,,,,caution,L,normal,12419820059
fold1_room1_mix540,fold1,walk,1,bike_bell,L,,,safe,L,normal,12419820060
fold1_room1_mix541,fold1,static,1,crossing,L,,,safe,L,normal,12419820061
fold1_room1_mix542,fold1,static,2,siren,R,horn,L,safe,R,normal,12419820062
fold1_room1_mix543,fold1,walk,1,siren,L,,,caution,L,normal,12419820063
fold1_room1_mix544,fold1,static,2,horn,L,backup_beep,R,safe,L,normal,12419820064
fold1_room1_mix545,fold1,walk,1,horn,L,,,critical,R,normal,12419820065
fold1_room1_mix546,fold1,walk,1,horn,R,,,critical,L,normal,12419820066
fold1_room1_mix547,fold1,static,1,backup_beep,R,,,safe,L,normal,12419820067
fold1_room1_mix548,fold1,walk,1,siren,L,,,caution,L,normal,12419820068
fold1_room1_mix549,fold1,walk,0,,,,,caution,R,normal,12419820069
fold1_room1_mix550,fold1,static,1,crossing,L,,,caution,L,normal,12419820070
fold1_room1_mix551,fold1,static,0,,,,,caution,R,normal,12419820071
fold1_room1_mix552,fold1,walk,1,crossing,L,,,critical,L,normal,12419820072
fold1_room1_mix553,fold1,walk,2,horn,R,bike_bell,L,caution,R,normal,12419820073
fold1_room1_mix554,fold1,static,1,backup_beep,R,,,critical,R,normal,12419820074
fold1_room1_mix555,fold1,walk,1,bike_bell,L,,,caution,R,normal,12419820075
fold1_room1_mix556,fold1,static,1,bike_bell,L,,,caution,R,normal,12419820076
fold1_room1_mix557,fold1,static,1,siren,L,,,safe,L,normal,12419820077
fold1_room1_mix558,fold1,walk,1,bike_bell,L,,,caution,R,normal,12419820078
fold1_room1_mix559,fold1,static,1,bike_bell,R,,,critical,R,normal,12419820079
fold1_room1_mix560,fold1,static,1,backup_beep,R,,,critical,R,normal,12419820080
fold1_room1_mix561,fold1,static,0,,,,,caution,R,normal,12419820081
fold1_room1_mix562,fold1,walk,1,horn,L,,,critical,R,normal,12419820082
fold1_room1_mix563,fold1,walk,1,horn,R,,,critical,L,normal,12419820083
fold1_room1_mix564,fold1,walk,2,backup_beep,L,bike_bell,R,critical,R,normal,12419820084
fold1_room1_mix565,fold1,static,2,horn,L,bike_bell,R,caution,L,normal,12419820085
fold1_room1_mix566,fold1,walk,0,,,,,caution,R,normal,12419820086
fold1_room1_mix567,fold1,static,1,backup_beep,L,,,safe,R,normal,12419820087
fold1_room1_mix568,fold1,static,1,backup_beep,R,,,caution,L,normal,12419820088
fold1_room1_mix569,fold1,walk,2,bike_bell,L,crossing,R,caution,R,normal,12419820089
fold1_room1_mix570,fold1,static,1,bike_bell,R,,,safe,L,normal,12419820090
fold1_room1_mix571,fold1,static,1,bike_bell,R,,,caution,L,normal,12419820091
fold1_room1_mix572,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419820092
fold1_room1_mix573,fold1,walk,0,,,,,critical,L,normal,12419820093
fold1_room1_mix574,fold1,static,1,bike_bell,R,,,caution,L,normal,12419820094
fold1_room1_mix575,fold1,static,1,horn,R,,,critical,R,normal,12419820095
fold1_room1_mix576,fold1,static,1,horn,L,,,caution,R,normal,12419820096
fold1_room1_mix577,fold1,walk,0,,,,,critical,R,normal,12419820097
fold1_room1_mix578,fold1,walk,2,siren,L,bike_bell,L,critical,R,normal,12419820098
fold1_room1_mix579,fold1,walk,0,,,,,critical,R,normal,12419820099
fold1_room1_mix580,fold1,static,1,bike_bell,L,,,safe,R,normal,12419820100
fold1_room1_mix581,fold1,walk,0,,,,,safe,L,normal,12419820101
fold1_room1_mix582,fold1,static,2,siren,R,bike_bell,L,safe,R,normal,12419820102
fold1_room1_mix583,fold1,static,1,horn,L,,,safe,R,normal,12419820103
fold1_room1_mix584,fold1,static,1,crossing,R,,,critical,L,normal,12419820104
fold1_room1_mix585,fold1,walk,1,crossing,L,,,critical,L,normal,12419820105
fold1_room1_mix586,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419820106
fold1_room1_mix587,fold1,static,1,crossing,R,,,safe,R,normal,12419820107
fold1_room1_mix588,fold1,walk,1,horn,L,,,caution,R,normal,12419820108
fold1_room1_mix589,fold1,static,2,siren,R,horn,L,caution,R,normal,12419820109
fold1_room1_mix590,fold1,static,1,horn,R,,,caution,L,normal,12419820110
fold1_room1_mix591,fold1,walk,1,backup_beep,L,,,critical,L,normal,12419820111
fold1_room1_mix592,fold1,static,1,crossing,R,,,caution,R,normal,12419820112
fold1_room1_mix593,fold1,walk,2,backup_beep,R,crossing,L,caution,L,normal,12419820113
fold1_room1_mix594,fold1,walk,1,siren,R,,,caution,R,normal,12419820114
fold1_room1_mix595,fold1,static,2,siren,R,backup_beep,L,caution,R,normal,12419820115
fold1_room1_mix596,fold1,walk,2,horn,R,crossing,L,critical,R,normal,12419820116
fold1_room1_mix597,fold1,walk,1,siren,R,,,critical,R,normal,12419820117
fold1_room1_mix598,fold1,walk,1,backup_beep,R,,,safe,L,normal,12419820118
fold1_room1_mix599,fold1,static,0,,,,,critical,R,normal,12419820119
fold1_room1_mix600,fold1,static,2,siren,R,bike_bell,L,caution,R,normal,12419820120
fold1_room1_mix601,fold1,walk,0,,,,,caution,L,normal,12419820121
fold1_room1_mix602,fold1,static,0,,,,,critical,L,normal,12419820122
fold1_room1_mix603,fold1,walk,1,backup_beep,R,,,caution,R,normal,12419820123
fold1_room1_mix604,fold1,static,0,,,,,critical,R,normal,12419820124
fold1_room1_mix605,fold1,static,0,,,,,safe,L,normal,12419820125
fold1_room1_mix606,fold1,walk,0,,,,,caution,R,normal,12419820126
fold1_room1_mix607,fold1,static,0,,,,,safe,R,normal,12419820127
fold1_room1_mix608,fold1,static,1,backup_beep,L,,,critical,L,normal,12419820128
fold1_room1_mix609,fold1,walk,1,bike_bell,L,,,critical,R,normal,12419820129
fold1_room1_mix610,fold1,static,1,crossing,L,,,critical,R,normal,12419820130
fold1_room1_mix611,fold1,static,0,,,,,safe,L,normal,12419820131
fold1_room1_mix612,fold1,static,1,horn,R,,,safe,L,normal,12419820132
fold1_room1_mix613,fold1,walk,0,,,,,safe,L,normal,12419820133
fold1_room1_mix614,fold1,walk,1,bike_bell,L,,,critical,R,normal,12419820134
fold1_room1_mix615,fold1,static,0,,,,,caution,R,normal,12419820135
fold1_room1_mix616,fold1,static,1,bike_bell,R,,,critical,R,normal,12419820136
fold1_room1_mix617,fold1,static,1,siren,R,,,caution,R,normal,12419820137
fold1_room1_mix618,fold1,static,1,bike_bell,L,,,safe,R,normal,12419820138
fold1_room1_mix619,fold1,walk,0,,,,,caution,L,normal,12419820139
fold1_room1_mix620,fold1,static,2,horn,R,crossing,L,critical,L,normal,12419820140
fold1_room1_mix621,fold1,walk,1,crossing,L,,,safe,R,normal,12419820141
fold1_room1_mix622,fold1,static,0,,,,,caution,L,normal,12419820142
fold1_room1_mix623,fold1,walk,0,,,,,critical,L,normal,12419820143
fold1_room1_mix624,fold1,walk,0,,,,,safe,L,normal,12419820144
fold1_room1_mix625,fold1,walk,0,,,,,critical,R,normal,12419820145
fold1_room1_mix626,fold1,static,1,siren,L,,,safe,L,normal,12419820146
fold1_room1_mix627,fold1,walk,1,backup_beep,R,,,caution,R,normal,12419820147
fold1_room1_mix628,fold1,static,1,crossing,L,,,critical,R,normal,12419820148
fold1_room1_mix629,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419820149
fold1_room1_mix630,fold1,walk,2,horn,R,backup_beep,R,safe,L,normal,12419820150
fold1_room1_mix631,fold1,static,2,horn,L,bike_bell,R,safe,L,normal,12419820151
fold1_room1_mix632,fold1,walk,2,siren,R,crossing,R,safe,R,normal,12419820152
fold1_room1_mix633,fold1,walk,1,crossing,R,,,caution,R,normal,12419820153
fold1_room1_mix634,fold1,static,1,horn,R,,,safe,L,normal,12419820154
fold1_room1_mix635,fold1,walk,2,siren,R,backup_beep,L,caution,L,normal,12419820155
fold1_room1_mix636,fold1,walk,1,siren,R,,,critical,R,normal,12419820156
fold1_room1_mix637,fold1,walk,0,,,,,safe,R,normal,12419820157
fold1_room1_mix638,fold1,walk,1,backup_beep,L,,,caution,L,normal,12419820158
fold1_room1_mix639,fold1,static,1,crossing,R,,,critical,L,normal,12419820159
fold1_room1_mix640,fold1,static,0,,,,,caution,R,normal,12419820160
fold2_room1_mix001,fold2,walk,1,backup_beep,L,,,critical,R,normal,12419820161
fold2_room1_mix002,fold2,static,1,siren,R,,,safe,R,normal,12419820162
fold2_room1_mix003,fold2,static,0,,,,,safe,L,normal,12419820163
fold2_room1_mix004,fold2,static,1,siren,L,,,caution,R,normal,12419820164
fold2_room1_mix005,fold2,static,2,siren,R,bike_bell,R,safe,L,normal,12419820165
fold2_room1_mix006,fold2,static,1,crossing,R,,,critical,L,normal,12419820166
fold2_room1_mix007,fold2,static,1,crossing,R,,,safe,R,normal,12419820167
fold2_room1_mix008,fold2,static,1,backup_beep,L,,,caution,R,normal,12419820168
fold2_room1_mix009,fold2,walk,0,,,,,caution,R,normal,12419820169
fold2_room1_mix010,fold2,walk,2,siren,R,bike_bell,L,caution,R,normal,12419820170
fold2_room1_mix011,fold2,walk,1,crossing,R,,,caution,R,normal,12419820171
fold2_room1_mix012,fold2,walk,1,horn,R,,,caution,R,normal,12419820172
fold2_room1_mix013,fold2,walk,1,horn,R,,,safe,L,normal,12419820173
fold2_room1_mix014,fold2,walk,1,crossing,R,,,critical,L,normal,12419820174
fold2_room1_mix015,fold2,walk,0,,,,,critical,L,normal,12419820175
fold2_room1_mix016,fold2,walk,1,horn,L,,,caution,L,normal,12419820176
fold2_room1_mix017,fold2,static,1,bike_bell,L,,,safe,R,normal,12419820177
fold2_room1_mix018,fold2,walk,2,siren,L,horn,R,caution,L,normal,12419820178
fold2_room1_mix019,fold2,static,1,siren,R,,,caution,L,normal,12419820179
fold2_room1_mix020,fold2,walk,1,horn,L,,,critical,R,normal,12419820180
fold2_room1_mix021,fold2,static,1,crossing,R,,,critical,L,normal,12419820181
fold2_room1_mix022,fold2,walk,2,siren,L,crossing,R,safe,R,normal,12419820182
fold2_room1_mix023,fold2,static,1,backup_beep,R,,,caution,L,normal,12419820183
fold2_room1_mix024,fold2,static,1,bike_bell,L,,,caution,L,normal,12419820184
fold2_room1_mix025,fold2,walk,1,siren,L,,,critical,R,normal,12419820185
fold2_room1_mix026,fold2,walk,1,backup_beep,L,,,safe,R,normal,12419820186
fold2_room1_mix027,fold2,walk,1,siren,R,,,safe,L,normal,12419820187
fold2_room1_mix028,fold2,walk,1,horn,R,,,caution,R,normal,12419820188
fold2_room1_mix029,fold2,walk,1,crossing,L,,,caution,L,normal,12419820189
fold2_room1_mix030,fold2,static,1,horn,R,,,caution,L,normal,12419820190
fold2_room1_mix031,fold2,walk,1,bike_bell,L,,,critical,L,normal,12419820191
fold2_room1_mix032,fold2,walk,1,backup_beep,L,,,critical,R,normal,12419820192
fold2_room1_mix033,fold2,static,1,siren,L,,,safe,L,normal,12419820193
fold2_room1_mix034,fold2,walk,0,,,,,safe,L,normal,12419820194
fold2_room1_mix035,fold2,walk,1,siren,L,,,safe,R,normal,12419820195
fold2_room1_mix036,fold2,static,1,horn,R,,,critical,L,normal,12419820196
fold2_room1_mix037,fold2,static,1,backup_beep,L,,,safe,L,normal,12419820197
fold2_room1_mix038,fold2,walk,0,,,,,critical,L,normal,12419820198
fold2_room1_mix039,fold2,static,1,horn,L,,,safe,L,normal,12419820199
fold2_room1_mix040,fold2,static,1,bike_bell,L,,,caution,L,normal,12419820200
fold2_room1_mix041,fold2,static,1,crossing,L,,,caution,R,normal,12419820201
fold2_room1_mix042,fold2,static,2,backup_beep,R,crossing,R,safe,L,normal,12419820202
fold2_room1_mix043,fold2,static,1,siren,L,,,caution,R,normal,12419820203
fold2_room1_mix044,fold2,walk,1,bike_bell,R,,,critical,R,normal,12419820204
fold2_room1_mix045,fold2,static,0,,,,,safe,R,normal,12419820205
fold2_room1_mix046,fold2,static,1,backup_beep,L,,,safe,L,normal,12419820206
fold2_room1_mix047,fold2,static,1,bike_bell,R,,,caution,R,normal,12419820207
fold2_room1_mix048,fold2,walk,1,crossing,L,,,critical,R,normal,12419820208
fold2_room1_mix049,fold2,walk,1,bike_bell,L,,,safe,L,normal,12419820209
fold2_room1_mix050,fold2,static,0,,,,,critical,R,normal,12419820210
