clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room2_mix342,fold1,static,0,,,,,safe,R,traffic3,12419872927
fold1_room2_mix343,fold1,walk,1,horn,L,,,critical,L,traffic3,12419872928
fold1_room2_mix344,fold1,walk,0,,,,,caution,L,traffic3,12419872929
fold1_room2_mix345,fold1,static,1,backup_beep,L,,,safe,L,traffic3,12419872930
fold1_room2_mix346,fold1,static,0,,,,,critical,R,traffic3,12419872931
fold1_room2_mix347,fold1,walk,1,bike_bell,L,,,caution,R,traffic3,12419872932
fold1_room2_mix348,fold1,walk,0,,,,,safe,R,traffic3,12419872933
fold1_room2_mix349,fold1,static,1,crossing,L,,,critical,L,traffic3,12419872934
fold1_room2_mix350,fold1,static,0,,,,,caution,L,traffic3,12419872935
fold1_room2_mix351,fold1,walk,1,siren,L,,,safe,L,traffic3,12419872936
fold1_room2_mix352,fold1,walk,0,,,,,critical,R,traffic3,12419872937
fold1_room2_mix353,fold1,static,1,horn,L,,,caution,R,traffic3,12419872938
fold1_room2_mix354,fold1,static,0,,,,,safe,R,traffic3,12419872939
fold1_room2_mix355,fold1,walk,1,backup_beep,L,,,critical,L,traffic3,12419872940
fold1_room2_mix356,fold1,walk,0,,,,,caution,L,traffic3,12419872941
fold1_room2_mix357,fold1,static,1,bike_bell,L,,,safe,L,traffic3,12419872942
fold1_room2_mix358,fold1,static,0,,,,,critical,R,traffic3,12419872943
fold1_room2_mix359,fold1,walk,1,crossing,L,,,caution,R,traffic3,12419872944
fold1_room2_mix360,fold1,walk,0,,,,,safe,R,traffic3,12419872945
fold1_room2_mix361,fold1,static,1,siren,L,,,critical,L,traffic3,12419872946
fold1_room2_mix362,fold1,static,0,,,,,caution,L,traffic3,12419872947
fold1_room2_mix363,fold1,walk,1,horn,L,,,safe,L,traffic3,12419872948
fold1_room2_mix364,fold1,walk,0,,,,,critical,R,traffic3,12419872949
fold1_room2_mix365,fold1,static,1,backup_beep,L,,,caution,R,traffic3,12419872950
fold1_room2_mix366,fold1,static,0,,,,,safe,R,traffic3,12419872951
fold1_room2_mix367,fold1,walk,1,bike_bell,L,,,critical,L,traffic3,12419872952
fold1_room2_mix368,fold1,walk,0,,,,,caution,L,traffic3,12419872953
fold1_room2_mix369,fold1,static,1,crossing,L,,,safe,L,traffic3,12419872954
fold1_room2_mix370,fold1,static,0,,,,,critical,R,traffic3,12419872955
fold1_room2_mix371,fold1,walk,1,siren,L,,,caution,R,traffic3,12419872956
fold1_room2_mix372,fold1,walk,0,,,,,safe,R,traffic3,12419872957
fold1_room2_mix373,fold1,static,1,horn,L,,,critical,L,traffic3,12419872958
fold1_room2_mix374,fold1,static,0,,,,,caution,L,traffic3,12419872959
fold1_room2_mix375,fold1,walk,1,backup_beep,L,,,safe,L,traffic3,12419872960
fold1_room2_mix376,fold1,static,1,siren,L,,,na,,normal,12419872961
fold1_room2_mix377,fold1,walk,1,siren,R,,,na,,normal,12419872962
fold1_room2_mix378,fold1,static,1,siren,L,,,na,,normal,12419872963
fold1_room2_mix379,fold1,walk,1,siren,R,,,na,,normal,12419872964
fold1_room2_mix380,fold1,static,2,siren,L,horn,R,na,,normal,12419872965
fold1_room2_mix381,fold1,walk,1,siren,R,,,na,,normal,12419872966
fold1_room2_mix382,fold1,static,1,siren,L,,,na,,normal,12419872967
fold1_room2_mix383,fold1,walk,1,siren,R,,,na,,normal,12419872968
fold1_room2_mix384,fold1,static,1,siren,L,,,na,,normal,12419872969
fold1_room2_mix385,fold1,walk,2,siren,R,horn,L,na,,normal,12419872970
fold1_room2_mix386,fold1,static,1,siren,L,,,na,,normal,12419872971
fold1_room2_mix387,fold1,walk,1,siren,R,,,na,,normal,12419872972
fold1_room2_mix388,fold1,static,1,siren,L,,,na,,normal,12419872973
fold1_room2_mix389,fold1,walk,1,siren,R,,,na,,normal,12419872974
fold1_room2_mix390,fold1,static,2,siren,L,horn,R,na,,normal,12419872975
fold1_room2_mix391,fold1,walk,1,siren,R,,,na,,normal,12419872976
fold1_room2_mix392,fold1,static,1,siren,L,,,na,,normal,12419872977
fold1_room2_mix393,fold1,walk,1,siren,R,,,na,,normal,12419872978
fold1_room2_mix394,fold1,static,1,siren,L,,,na,,normal,12419872979
fold1_room2_mix395,fold1,walk,2,siren,R,horn,L,na,,normal,12419872980
fold1_room2_mix396,fold1,static,1,siren,L,,,na,,normal,12419872981
fold1_room2_mix397,fold1,walk,1,siren,R,,,na,,normal,12419872982
fold1_room2_mix398,fold1,static,1,siren,L,,,na,,normal,12419872983
fold1_room2_mix399,fold1,walk,1,siren,R,,,na,,normal,12419872984
fold1_room2_mix400,fold1,static,2,siren,L,horn,R,na,,normal,12419872985
fold1_room2_mix401,fold1,walk,1,siren,R,,,na,,normal,12419872986
fold1_room2_mix402,fold1,static,1,siren,L,,,na,,normal,12419872987
fold1_room2_mix403,fold1,walk,1,siren,R,,,na,,normal,12419872988
fold1_room2_mix404,fold1,static,1,siren,L,,,na,,normal,12419872989
fold1_room2_mix405,fold1,walk,2,siren,R,horn,L,na,,normal,12419872990
fold1_room2_mix406,fold1,static,1,siren,L,,,na,,normal,12419872991
fold1_room2_mix407,fold1,walk,1,siren,R,,,na,,normal,12419872992
fold1_room2_mix408,fold1,static,1,siren,L,,,na,,normal,12419872993
fold1_room2_mix409,fold1,walk,1,siren,R,,,na,,normal,12419872994
fold1_room2_mix410,fold1,static,2,siren,L,horn,R,na,,normal,12419872995
fold1_room2_mix411,fold1,walk,1,siren,R,,,na,,normal,12419872996
fold1_room2_mix412,fold1,static,1,siren,L,,,na,,normal,12419872997
fold1_room2_mix413,fold1,walk,1,siren,R,,,na,,normal,12419872998
fold1_room2_mix414,fold1,static,1,siren,L,,,na,,normal,12419872999
fold1_room2_mix415,fold1,walk,2,siren,R,horn,L,na,,normal,12419873000
fold1_room2_mix416,fold1,static,1,siren,L,,,na,,normal,12419873001
fold1_room2_mix417,fold1,walk,1,siren,R,,,na,,normal,12419873002
fold1_room2_mix418,fold1,static,1,siren,L,,,na,,normal,12419873003
fold1_room2_mix419,fold1,walk,1,siren,R,,,na,,normal,12419873004
fold1_room2_mix420,fold1,static,2,siren,L,horn,R,na,,normal,12419873005
fold1_room2_mix421,fold1,walk,1,siren,R,,,na,,normal,12419873006
fold1_room2_mix422,fold1,static,1,siren,L,,,na,,normal,12419873007
fold1_room2_mix423,fold1,walk,1,siren,R,,,na,,normal,12419873008
fold1_room2_mix424,fold1,static,1,siren,L,,,na,,normal,12419873009
fold1_room2_mix425,fold1,walk,2,siren,R,horn,L,na,,normal,12419873010
fold1_room2_mix426,fold1,static,1,siren,L,,,na,,normal,12419873011
fold1_room2_mix427,fold1,walk,1,siren,R,,,na,,normal,12419873012
fold1_room2_mix428,fold1,static,1,siren,L,,,na,,normal,12419873013
fold1_room2_mix429,fold1,walk,1,siren,R,,,na,,normal,12419873014
fold1_room2_mix430,fold1,static,2,siren,L,horn,R,na,,normal,12419873015
fold1_room2_mix431,fold1,walk,1,siren,R,,,na,,normal,12419873016
fold1_room2_mix432,fold1,static,1,siren,L,,,na,,normal,12419873017
fold1_room2_mix433,fold1,walk,1,siren,R,,,na,,normal,12419873018
fold1_room2_mix434,fold1,static,1,siren,L,,,na,,normal,12419873019
fold1_room2_mix435,fold1,walk,2,siren,R,horn,L,na,,normal,12419873020
fold1_room2_mix436,fold1,static,1,siren,L,,,na,,normal,12419873021
fold1_room2_mix437,fold1,walk,1,siren,R,,,na,,normal,12419873022
fold1_room2_mix438,fold1,static,1,siren,L,,,na,,normal,12419873023
fold1_room2_mix439,fold1,walk,1,siren,R,,,na,,normal,12419873024
fold1_room2_mix440,fold1,static,2,siren,L,horn,R,na,,normal,12419873025
fold1_room2_mix441,fold1,walk,1,siren,R,,,na,,normal,12419873026
fold1_room2_mix442,fold1,static,1,siren,L,,,na,,normal,12419873027
fold1_room2_mix443,fold1,walk,1,siren,R,,,na,,normal,12419873028
fold1_room2_mix444,fold1,static,1,siren,L,,,na,,normal,12419873029
fold1_room2_mix445,fold1,walk,2,siren,R,horn,L,na,,normal,12419873030
fold1_room2_mix446,fold1,static,1,siren,L,,,na,,normal,12419873031
fold1_room2_mix447,fold1,walk,1,siren,R,,,na,,normal,12419873032
fold1_room2_mix448,fold1,static,1,siren,L,,,na,,normal,12419873033
fold1_room2_mix449,fold1,walk,1,siren,R,,,na,,normal,12419873034
fold1_room2_mix450,fold1,static,2,siren,L,horn,R,na,,normal,12419873035
fold1_room2_mix451,fold1,walk,1,horn,R,,,na,,normal,12419873036
fold1_room2_mix452,fold1,static,1,backup_beep,L,,,na,,normal,12419873037
fold1_room2_mix453,fold1,walk,1,bike_bell,R,,,na,,normal,12419873038
fold1_room2_mix454,fold1,static,1,crossing,L,,,na,,normal,12419873039
fold1_room2_mix455,fold1,walk,2,horn,R,backup_beep,L,na,,normal,12419873040
fold1_room2_mix456,fold1,static,1,backup_beep,L,,,na,,normal,12419873041
fold1_room2_mix457,fold1,walk,1,bike_bell,R,,,na,,normal,12419873042
fold1_room2_mix458,fold1,static,1,crossing,L,,,na,,normal,12419873043
fold1_room2_mix459,fold1,walk,1,horn,R,,,na,,normal,12419873044
fold1_room2_mix460,fold1,static,2,backup_beep,L,horn,R,na,,normal,12419873045
fold1_room2_mix461,fold1,walk,1,bike_bell,R,,,na,,normal,12419873046
fold1_room2_mix462,fold1,static,1,crossing,L,,,na,,normal,12419873047
fold1_room2_mix463,fold1,walk,1,horn,R,,,na,,normal,12419873048
fold1_room2_mix464,fold1,static,1,backup_beep,L,,,na,,normal,12419873049
fold1_room2_mix465,fold1,walk,2,bike_bell,R,horn,L,na,,normal,12419873050
fold1_room2_mix466,fold1,static,1,crossing,L,,,na,,normal,12419873051
fold1_room2_mix467,fold1,walk,1,horn,R,,,na,,normal,12419873052
fold1_room2_mix468,fold1,static,1,backup_beep,L,,,na,,normal,12419873053
fold1_room2_mix469,fold1,walk,1,bike_bell,R,,,na,,normal,12419873054
fold1_room2_mix470,fold1,static,2,crossing,L,horn,R,na,,normal,12419873055
fold1_room2_mix471,fold1,walk,1,horn,R,,,na,,normal,12419873056
fold1_room2_mix472,fold1,static,1,backup_beep,L,,,na,,normal,12419873057
fold1_room2_mix473,fold1,walk,1,bike_bell,R,,,na,,normal,12419873058
fold1_room2_mix474,fold1,static,1,crossing,L,,,na,,normal,12419873059
fold1_room2_mix475,fold1,walk,2,horn,R,backup_beep,L,na,,normal,12419873060
fold1_room2_mix476,fold1,static,1,backup_beep,L,,,na,,normal,12419873061
fold1_room2_mix477,fold1,walk,1,bike_bell,R,,,na,,normal,12419873062
fold1_room2_mix478,fold1,static,1,crossing,L,,,na,,normal,12419873063
fold1_room2_mix479,fold1,walk,1,horn,R,,,na,,normal,12419873064
fold1_room2_mix480,fold1,static,2,backup_beep,L,horn,R,na,,normal,12419873065
fold1_room2_mix481,fold1,walk,1,bike_bell,R,,,na,,normal,12419873066
fold1_room2_mix482,fold1,static,1,crossing,L,,,na,,normal,12419873067
fold1_room2_mix483,fold1,walk,1,horn,R,,,na,,normal,12419873068
fold1_room2_mix484,fold1,static,1,backup_beep,L,,,na,,normal,12419873069
fold1_room2_mix485,fold1,walk,2,bike_bell,R,horn,L,na,,normal,12419873070
fold1_room2_mix486,fold1,static,1,crossing,L,,,na,,normal,12419873071
fold1_room2_mix487,fold1,walk,1,horn,R,,,na,,normal,12419873072
fold1_room2_mix488,fold1,static,1,backup_beep,L,,,na,,normal,12419873073
fold1_room2_mix489,fold1,walk,1,bike_bell,R,,,na,,normal,12419873074
fold1_room2_mix490,fold1,static,2,crossing,L,horn,R,na,,normal,12419873075
fold1_room2_mix491,fold1,walk,1,horn,R,,,na,,normal,12419873076
fold1_room2_mix492,fold1,static,1,backup_beep,L,,,na,,normal,12419873077
fold1_room2_mix493,fold1,walk,1,bike_bell,R,,,na,,normal,12419873078
fold1_room2_mix494,fold1,static,1,crossing,L,,,na,,normal,12419873079
fold1_room2_mix495,fold1,walk,2,horn,R,backup_beep,L,na,,normal,12419873080
fold1_room2_mix496,fold1,static,1,backup_beep,L,,,na,,normal,12419873081
fold1_room2_mix497,fold1,walk,1,bike_bell,R,,,na,,normal,12419873082
fold1_room2_mix498,fold1,static,1,crossing,L,,,na,,normal,12419873083
fold1_room2_mix499,fold1,walk,1,horn,R,,,na,,normal,12419873084
fold1_room2_mix500,fold1,static,2,backup_beep,L,horn,R,na,,normal,12419873085
fold1_room2_mix501,fold1,walk,1,bike_bell,R,,,na,,normal,12419873086
fold1_room2_mix502,fold1,static,1,crossing,L,,,na,,normal,12419873087
fold1_room2_mix503,fold1,walk,1,horn,R,,,na,,normal,12419873088
fold1_room2_mix504,fold1,static,1,backup_beep,L,,,na,,normal,12419873089
fold1_room2_mix505,fold1,walk,2,bike_bell,R,horn,L,na,,normal,12419873090
fold1_room2_mix506,fold1,static,1,crossing,L,,,na,,normal,12419873091
fold1_room2_mix507,fold1,walk,1,horn,R,,,na,,normal,12419873092
fold1_room2_mix508,fold1,static,1,backup_beep,L,,,na,,normal,12419873093
fold1_room2_mix509,fold1,walk,1,bike_bell,R,,,na,,normal,12419873094
fold1_room2_mix510,fold1,static,2,crossing,L,horn,R,na,,normal,12419873095
fold1_room2_mix511,fold1,walk,1,horn,R,,,na,,normal,12419873096
fold1_room2_mix512,fold1,static,1,backup_beep,L,,,na,,normal,12419873097
fold1_room2_mix513,fold1,walk,1,bike_bell,R,,,na,,normal,12419873098
fold1_room2_mix514,fold1,static,1,crossing,L,,,na,,normal,12419873099
fold1_room2_mix515,fold1,walk,2,horn,R,backup_beep,L,na,,normal,12419873100
fold1_room2_mix516,fold1,static,1,backup_beep,L,,,na,,normal,12419873101
fold1_room2_mix517,fold1,walk,1,bike_bell,R,,,na,,normal,12419873102
fold1_room2_mix518,fold1,static,1,crossing,L,,,na,,normal,12419873103
fold1_room2_mix519,fold1,walk,1,horn,R,,,na,,normal,12419873104
fold1_room2_mix520,fold1,static,2,backup_beep,L,horn,R,na,,normal,12419873105
fold1_room2_mix521,fold1,walk,1,bike_bell,R,,,na,,normal,12419873106
fold1_room2_mix522,fold1,static,1,crossing,L,,,na,,normal,12419873107
fold1_room2_mix523,fold1,walk,1,horn,R,,,na,,normal,12419873108
fold1_room2_mix524,fold1,static,1,backup_beep,L,,,na,,normal,12419873109
fold1_room2_mix525,fold1,walk,2,bike_bell,R,horn,L,na,,normal,12419873110
fold1_room2_mix526,fold1,static,1,crossing,L,,,na,,normal,12419873111
fold1_room2_mix527,fold1,walk,1,horn,R,,,na,,normal,12419873112
fold1_room2_mix528,fold1,static,1,backup_beep,L,,,na,,normal,12419873113
fold1_room2_mix529,fold1,walk,1,bike_bell,R,,,na,,normal,12419873114
fold1_room2_mix530,fold1,static,2,crossing,L,horn,R,na,,normal,12419873115
fold1_room2_mix531,fold1,walk,1,horn,R,,,na,,normal,12419873116
fold1_room2_mix532,fold1,static,1,backup_beep,L,,,na,,normal,12419873117
fold1_room2_mix533,fold1,walk,1,bike_bell,R,,,na,,normal,12419873118
fold1_room2_mix534,fold1,static,1,crossing,L,,,na,,normal,12419873119
fold1_room2_mix535,fold1,walk,2,horn,R,backup_beep,L,na,,normal,12419873120
fold1_room2_mix536,fold1,static,1,backup_beep,L,,,na,,normal,12419873121
fold1_room2_mix537,fold1,walk,1,bike_bell,R,,,na,,normal,12419873122
fold1_room2_mix538,fold1,static,1,crossing,L,,,na,,normal,12419873123
fold1_room2_mix539,fold1,walk,1,horn,R,,,na,,normal,12419873124
fold1_room2_mix540,fold1,static,2,backup_beep,L,horn,R,na,,normal,12419873125
fold1_room2_mix541,fold1,walk,1,bike_bell,R,,,na,,normal,12419873126
fold1_room2_mix542,fold1,static,1,crossing,L,,,na,,normal,12419873127
fold1_room2_mix543,fold1,walk,1,horn,R,,,na,,normal,12419873128
fold1_room2_mix544,fold1,static,1,backup_beep,L,,,na,,normal,12419873129
fold1_room2_mix545,fold1,walk,2,bike_bell,R,horn,L,na,,normal,12419873130
fold1_room2_mix546,fold1,static,1,crossing,L,,,na,,normal,12419873131
fold1_room2_mix547,fold1,walk,1,horn,R,,,na,,normal,12419873132
fold1_room2_mix548,fold1,static,1,backup_beep,L,,,na,,normal,12419873133
fold1_room2_mix549,fold1,walk,1,bike_bell,R,,,na,,normal,12419873134
fold1_room2_mix550,fold1,static,2,crossing,L,horn,R,na,,normal,12419873135
fold1_room2_mix551,fold1,walk,1,horn,R,,,na,,normal,12419873136
fold1_room2_mix552,fold1,static,1,backup_beep,L,,,na,,normal,12419873137
fold1_room2_mix553,fold1,walk,1,bike_bell,R,,,na,,normal,12419873138
fold1_room2_mix554,fold1,static,1,crossing,L,,,na,,normal,12419873139
fold1_room2_mix555,fold1,walk,2,horn,R,backup_beep,L,na,,normal,12419873140
fold1_room2_mix556,fold1,static,1,backup_beep,L,,,na,,normal,12419873141
fold1_room2_mix557,fold1,walk,1,bike_bell,R,,,na,,normal,12419873142
fold1_room2_mix558,fold1,static,1,crossing,L,,,na,,normal,12419873143
fold1_room2_mix559,fold1,walk,1,horn,R,,,na,,normal,12419873144
fold1_room2_mix560,fold1,static,2,backup_beep,L,horn,R,na,,normal,12419873145
fold1_room2_mix561,fold1,walk,1,bike_bell,R,,,na,,normal,12419873146
fold1_room2_mix562,fold1,static,1,crossing,L,,,na,,normal,12419873147
fold1_room2_mix563,fold1,walk,1,horn,R,,,na,,normal,12419873148
fold1_room2_mix564,fold1,static,2,siren,L,siren,R,critical,L,normal,12419873149
fold1_room2_mix565,fold1,walk,2,siren,R,siren,L,caution,L,normal,12419873150
fold1_room2_mix566,fold1,static,2,siren,L,siren,R,safe,R,normal,12419873151
fold1_room2_mix567,fold1,walk,2,siren,R,siren,L,critical,R,normal,12419873152
fold1_room2_mix568,fold1,static,2,siren,L,siren,R,caution,L,normal,12419873153
fold1_room2_mix569,fold1,walk,2,siren,R,siren,L,safe,L,normal,12419873154
fold1_room2_mix570,fold1,static,2,siren,L,siren,R,critical,R,normal,12419873155
fold1_room2_mix571,fold1,walk,2,siren,R,siren,L,caution,R,normal,12419873156
fold1_room2_mix572,fold1,static,2,siren,L,siren,R,safe,L,normal,12419873157
fold1_room2_mix573,fold1,walk,2,siren,R,siren,L,critical,L,normal,12419873158
fold1_room2_mix574,fold1,static,2,siren,L,siren,R,caution,R,normal,12419873159
fold1_room2_mix575,fold1,walk,2,siren,R,siren,L,safe,R,normal,12419873160
fold1_room2_mix576,fold1,static,2,siren,L,siren,R,critical,L,normal,12419873161
fold1_room2_mix577,fold1,walk,2,siren,R,siren,L,caution,L,normal,12419873162
fold1_room2_mix578,fold1,static,2,siren,L,siren,R,safe,R,normal,12419873163
fold1_room2_mix579,fold1,walk,2,siren,R,siren,L,critical,R,normal,12419873164
fold1_room2_mix580,fold1,static,2,siren,L,siren,R,caution,L,normal,12419873165
fold1_room2_mix581,fold1,walk,2,siren,R,siren,L,safe,L,normal,12419873166
fold1_room2_mix582,fold1,static,2,siren,L,siren,R,critical,R,normal,12419873167
fold1_room2_mix583,fold1,walk,2,siren,R,siren,L,caution,R,normal,12419873168
fold1_room2_mix584,fold1,static,2,siren,L,siren,R,safe,L,normal,12419873169
fold1_room2_mix585,fold1,walk,2,siren,R,siren,L,critical,L,normal,12419873170
fold1_room2_mix586,fold1,static,2,siren,L,siren,R,caution,R,normal,12419873171
fold1_room2_mix587,fold1,walk,2,siren,R,siren,L,safe,R,normal,12419873172
fold1_room2_mix588,fold1,static,2,siren,L,siren,R,critical,L,normal,12419873173
fold1_room2_mix589,fold1,walk,2,siren,R,siren,L,caution,L,normal,12419873174
fold1_room2_mix590,fold1,static,2,siren,L,siren,R,safe,R,normal,12419873175
fold1_room2_mix591,fold1,walk,2,siren,R,siren,L,critical,R,normal,12419873176
fold1_room2_mix592,fold1,static,2,siren,L,siren,R,caution,L,normal,12419873177
fold1_room2_mix593,fold1,walk,2,siren,R,siren,L,safe,L,normal,12419873178
fold1_room2_mix594,fold1,static,2,siren,L,siren,R,critical,R,normal,12419873179
fold1_room2_mix595,fold1,walk,2,siren,R,siren,L,caution,R,normal,12419873180
fold1_room2_mix596,fold1,static,2,siren,L,siren,R,safe,L,normal,12419873181
fold1_room2_mix597,fold1,walk,2,siren,R,siren,L,critical,L,normal,12419873182
fold1_room2_mix598,fold1,static,2,siren,L,siren,R,caution,R,normal,12419873183
fold1_room2_mix599,fold1,walk,2,siren,R,siren,L,safe,R,normal,12419873184
fold1_room2_mix600,fold1,static,2,siren,L,siren,R,critical,L,normal,12419873185
fold1_room2_mix601,fold1,walk,2,siren,R,siren,L,caution,L,normal,12419873186
fold1_room2_mix602,fold1,static,2,backup_beep,L,backup_beep,R,safe,R,normal,12419873187
fold1_room2_mix603,fold1,walk,2,backup_beep,R,backup_beep,L,critical,R,normal,12419873188
fold1_room2_mix604,fold1,static,2,backup_beep,L,backup_beep,R,caution,L,normal,12419873189
fold1_room2_mix605,fold1,walk,2,backup_beep,R,backup_beep,L,safe,L,normal,12419873190
fold1_room2_mix606,fold1,static,2,backup_beep,L,backup_beep,R,critical,R,normal,12419873191
fold1_room2_mix607,fold1,walk,2,backup_beep,R,backup_beep,L,caution,R,normal,12419873192
fold1_room2_mix608,fold1,static,2,backup_beep,L,backup_beep,R,safe,L,normal,12419873193
fold1_room2_mix609,fold1,walk,2,backup_beep,R,backup_beep,L,critical,L,normal,12419873194
fold1_room2_mix610,fold1,static,2,backup_beep,L,backup_beep,R,caution,R,normal,12419873195
fold1_room2_mix611,fold1,walk,2,backup_beep,R,backup_beep,L,safe,R,normal,12419873196
fold1_room2_mix612,fold1,static,2,backup_beep,L,backup_beep,R,critical,L,normal,12419873197
fold1_room2_mix613,fold1,walk,2,backup_beep,R,backup_beep,L,caution,L,normal,12419873198
fold1_room2_mix614,fold1,static,2,backup_beep,L,backup_beep,R,safe,R,normal,12419873199
fold1_room2_mix615,fold1,walk,2,backup_beep,R,backup_beep,L,critical,R,normal,12419873200
fold1_room2_mix616,fold1,static,2,backup_beep,L,backup_beep,R,caution,L,normal,12419873201
fold1_room2_mix617,fold1,walk,2,backup_beep,R,backup_beep,L,safe,L,normal,12419873202
fold1_room2_mix618,fold1,static,2,backup_beep,L,backup_beep,R,critical,R,normal,12419873203
fold1_room2_mix619,fold1,walk,2,backup_beep,R,backup_beep,L,caution,R,normal,12419873204
fold1_room2_mix620,fold1,static,2,backup_beep,L,backup_beep,R,safe,L,normal,12419873205
fold1_room2_mix621,fold1,walk,2,backup_beep,R,backup_beep,L,critical,L,normal,12419873206
fold1_room2_mix622,fold1,static,2,backup_beep,L,backup_beep,R,caution,R,normal,12419873207
fold1_room2_mix623,fold1,walk,2,backup_beep,R,backup_beep,L,safe,R,normal,12419873208
fold1_room2_mix624,fold1,static,2,backup_beep,L,backup_beep,R,critical,L,normal,12419873209
fold1_room2_mix625,fold1,walk,2,backup_beep,R,backup_beep,L,caution,L,normal,12419873210
fold1_room2_mix626,fold1,static,2,backup_beep,L,backup_beep,R,safe,R,normal,12419873211
fold1_room2_mix627,fold1,walk,2,backup_beep,R,backup_beep,L,critical,R,normal,12419873212
fold1_room2_mix628,fold1,static,2,backup_beep,L,backup_beep,R,caution,L,normal,12419873213
fold1_room2_mix629,fold1,walk,2,backup_beep,R,backup_beep,L,safe,L,normal,12419873214
fold1_room2_mix630,fold1,static,2,backup_beep,L,backup_beep,R,critical,R,normal,12419873215
fold1_room2_mix631,fold1,walk,2,backup_beep,R,backup_beep,L,caution,R,normal,12419873216
fold1_room2_mix632,fold1,static,2,backup_beep,L,backup_beep,R,safe,L,normal,12419873217
fold1_room2_mix633,fold1,walk,2,backup_beep,R,backup_beep,L,critical,L,normal,12419873218
fold1_room2_mix634,fold1,static,2,backup_beep,L,backup_beep,R,caution,R,normal,12419873219
fold1_room2_mix635,fold1,walk,2,backup_beep,R,backup_beep,L,safe,R,normal,12419873220
fold1_room2_mix636,fold1,static,2,backup_beep,L,backup_beep,R,critical,L,normal,12419873221
fold1_room2_mix637,fold1,walk,2,backup_beep,R,backup_beep,L,caution,L,normal,12419873222
fold1_room2_mix638,fold1,static,2,backup_beep,L,backup_beep,R,safe,R,normal,12419873223
fold1_room2_mix639,fold1,walk,2,bike_bell,R,bike_bell,L,critical,R,normal,12419873224
fold1_room2_mix640,fold1,static,2,bike_bell,L,bike_bell,R,caution,L,normal,12419873225
fold1_room2_mix641,fold1,walk,2,bike_bell,R,bike_bell,L,safe,L,normal,12419873226
fold1_room2_mix642,fold1,static,2,bike_bell,L,bike_bell,R,critical,R,normal,12419873227
fold1_room2_mix643,fold1,walk,2,bike_bell,R,bike_bell,L,caution,R,normal,12419873228
fold1_room2_mix644,fold1,static,2,bike_bell,L,bike_bell,R,safe,L,normal,12419873229
fold1_room2_mix645,fold1,walk,2,bike_bell,R,bike_bell,L,critical,L,normal,12419873230
fold1_room2_mix646,fold1,static,2,bike_bell,L,bike_bell,R,caution,R,normal,12419873231
fold1_room2_mix647,fold1,walk,2,bike_bell,R,bike_bell,L,safe,R,normal,12419873232
fold1_room2_mix648,fold1,static,2,bike_bell,L,bike_bell,R,critical,L,normal,12419873233
fold1_room2_mix649,fold1,walk,2,bike_bell,R,bike_bell,L,caution,L,normal,12419873234
fold1_room2_mix650,fold1,static,2,bike_bell,L,bike_bell,R,safe,R,normal,12419873235
fold1_room2_mix651,fold1,walk,2,bike_bell,R,bike_bell,L,critical,R,normal,12419873236
fold1_room2_mix652,fold1,static,2,bike_bell,L,bike_bell,R,caution,L,normal,12419873237
fold1_room2_mix653,fold1,walk,2,bike_bell,R,bike_bell,L,safe,L,normal,12419873238
fold1_room2_mix654,fold1,static,2,bike_bell,L,bike_bell,R,critical,R,normal,12419873239
fold1_room2_mix655,fold1,walk,2,bike_bell,R,bike_bell,L,caution,R,normal,12419873240
fold1_room2_mix656,fold1,static,2,bike_bell,L,bike_bell,R,safe,L,normal,12419873241
fold1_room2_mix657,fold1,walk,2,bike_bell,R,bike_bell,L,critical,L,normal,12419873242
fold1_room2_mix658,fold1,static,2,bike_bell,L,bike_bell,R,caution,R,normal,12419873243
fold1_room2_mix659,fold1,walk,2,bike_bell,R,bike_bell,L,safe,R,normal,12419873244
fold1_room2_mix660,fold1,static,2,bike_bell,L,bike_bell,R,critical,L,normal,12419873245
fold1_room2_mix661,fold1,walk,2,bike_bell,R,bike_bell,L,caution,L,normal,12419873246
fold1_room2_mix662,fold1,static,2,bike_bell,L,bike_bell,R,safe,R,normal,12419873247
fold1_room2_mix663,fold1,walk,2,bike_bell,R,bike_bell,L,critical,R,normal,12419873248
fold1_room2_mix664,fold1,static,2,bike_bell,L,bike_bell,R,caution,L,normal,12419873249
fold1_room2_mix665,fold1,walk,2,bike_bell,R,bike_bell,L,safe,L,normal,12419873250
fold1_room2_mix666,fold1,static,2,bike_bell,L,bike_bell,R,critical,R,normal,12419873251
fold1_room2_mix667,fold1,walk,2,bike_bell,R,bike_bell,L,caution,R,normal,12419873252
fold1_room2_mix668,fold1,static,2,bike_bell,L,bike_bell,R,safe,L,normal,12419873253
fold1_room2_mix669,fold1,walk,2,bike_bell,R,bike_bell,L,critical,L,normal,12419873254
fold1_room2_mix670,fold1,static,2,bike_bell,L,bike_bell,R,caution,R,normal,12419873255
fold1_room2_mix671,fold1,walk,2,bike_bell,R,bike_bell,L,safe,R,normal,12419873256
fold1_room2_mix672,fold1,static,2,bike_bell,L,bike_bell,R,critical,L,normal,12419873257
fold1_room2_mix673,fold1,walk,2,bike_bell,R,bike_bell,L,caution,L,normal,12419873258
fold1_room2_mix674,fold1,static,2,bike_bell,L,bike_bell,R,safe,R,normal,12419873259
