clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car
fold1_room1_mix1000,fold1,static,0,,,,,safe,R,v11core,12420026650,daily,3
fold1_room1_mix1001,fold1,static,0,,,,,na,,v11core,12420026651,residential,0
fold1_room1_mix1002,fold1,static,0,,,,,critical,L,v11core,12420026652,residential,2
fold1_room1_mix1003,fold1,static,1,horn,L,,,safe,R,v11core,12420026653,residential,1
fold1_room1_mix1004,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420026654,residential,1
fold1_room1_mix1005,fold1,walk,0,,,,,critical,R,v11core,12420026655,arterial,1
fold1_room1_mix1006,fold1,static,0,,,,,critical,R,v11core,12420026656,daily,2
fold1_room1_mix1007,fold1,static,0,,,,,critical,R,v11core,12420026657,arterial,3
fold1_room1_mix1008,fold1,walk,1,crossing,R,,,critical,L,v11core,12420026658,daily,1
fold1_room1_mix1009,fold1,static,1,crossing,L,,,caution,R,v11core,12420026659,daily,1
fold1_room1_mix1010,fold1,static,1,backup_beep,R,,,safe,R,v11core,12420026660,arterial,2
fold1_room1_mix1011,fold1,static,1,horn,L,,,critical,R,v11core,12420026661,residential,1
fold1_room1_mix1012,fold1,static,1,crossing,R,,,na,,v11core,12420026662,residential,0
fold1_room1_mix1013,fold1,walk,0,,,,,na,,v11core,12420026663,daily,0
fold1_room1_mix1014,fold1,walk,1,horn,L,,,caution,L,v11core,12420026664,daily,1
fold1_room1_mix1015,fold1,static,1,crossing,L,,,safe,R,v11core,12420026665,residential,1
fold1_room1_mix1016,fold1,static,0,,,,,critical,L,v11core,12420026666,daily,1
fold1_room1_mix1017,fold1,walk,0,,,,,critical,L,v11core,12420026667,residential,1
fold1_room1_mix1018,fold1,static,1,backup_beep,L,,,na,,v11core,12420026668,residential,0
fold1_room1_mix1019,fold1,static,1,backup_beep,R,,,caution,R,v11core,12420026669,daily,2
fold1_room1_mix1020,fold1,static,0,,,,,caution,R,v11core,12420026670,residential,1
fold1_room1_mix1021,fold1,walk,0,,,,,na,,v11core,12420026671,residential,0
fold1_room1_mix1022,fold1,static,0,,,,,na,,v11core,12420026672,residential,0
fold1_room1_mix1023,fold1,static,1,horn,L,,,caution,R,v11core,12420026673,arterial,3
fold1_room1_mix1024,fold1,walk,2,backup_beep,R,crossing,R,caution,R,v11core,12420026674,daily,3
fold1_room1_mix1025,fold1,walk,2,backup_beep,L,crossing,R,safe,L,v11core,12420026675,residential,1
fold1_room1_mix1026,fold1,walk,1,backup_beep,L,,,critical,L,v11core,12420026676,residential,1
fold1_room1_mix1027,fold1,static,1,crossing,L,,,critical,L,v11core,12420026677,daily,1
fold1_room1_mix1028,fold1,static,1,siren,R,,,caution,R,v11core,12420026678,arterial,1
fold1_room1_mix1029,fold1,walk,2,horn,R,crossing,L,critical,R,v11core,12420026679,arterial,1
fold1_room1_mix1030,fold1,static,1,bike_bell,L,,,safe,L,v11core,12420026680,arterial,3
fold1_room1_mix1031,fold1,static,1,siren,L,,,caution,R,v11core,12420026681,daily,1
fold1_room1_mix1032,fold1,walk,2,bike_bell,L,bike_bell,R,caution,L,v11core,12420026682,residential,2
fold1_room1_mix1033,fold1,walk,0,,,,,critical,R,v11core,12420026683,residential,2
fold1_room1_mix1034,fold1,walk,0,,,,,safe,L,v11core,12420026684,daily,1
fold1_room1_mix1035,fold1,static,2,backup_beep,L,crossing,R,caution,L,v11core,12420026685,residential,1
fold1_room1_mix1036,fold1,walk,0,,,,,na,,v11core,12420026686,residential,0
fold1_room1_mix1037,fold1,walk,2,backup_beep,R,bike_bell,L,safe,R,v11core,12420026687,arterial,3
fold1_room1_mix1038,fold1,walk,1,backup_beep,L,,,caution,L,v11core,12420026688,arterial,1
fold1_room1_mix1039,fold1,walk,0,,,,,critical,L,v11core,12420026689,arterial,1
fold1_room1_mix1040,fold1,static,1,horn,L,,,safe,R,v11core,12420026690,daily,2
fold1_room1_mix1041,fold1,walk,0,,,,,na,,v11core,12420026691,residential,0
fold1_room1_mix1042,fold1,static,1,bike_bell,R,,,safe,R,v11core,12420026692,arterial,3
fold1_room1_mix1043,fold1,static,0,,,,,safe,R,v11core,12420026693,daily,3
fold1_room1_mix1044,fold1,walk,1,crossing,R,,,safe,L,v11core,12420026694,arterial,3
fold1_room1_mix1045,fold1,walk,0,,,,,critical,L,v11core,12420026695,daily,3
fold1_room1_mix1046,fold1,walk,0,,,,,caution,L,v11core,12420026696,residential,2
fold1_room1_mix1047,fold1,walk,0,,,,,caution,L,v11core,12420026697,daily,1
fold1_room1_mix1048,fold1,static,0,,,,,na,,v11core,12420026698,residential,0
fold1_room1_mix1049,fold1,static,0,,,,,caution,L,v11core,12420026699,daily,2
fold1_room1_mix1050,fold1,walk,0,,,,,safe,R,v11core,12420026700,daily,2
fold1_room1_mix1051,fold1,static,2,backup_beep,R,backup_beep,L,critical,R,v11core,12420026701,daily,1
fold1_room1_mix1052,fold1,static,1,backup_beep,L,,,caution,R,v11core,12420026702,daily,1
fold1_room1_mix1053,fold1,walk,0,,,,,safe,L,v11core,12420026703,residential,1
fold1_room1_mix1054,fold1,static,1,crossing,R,,,critical,R,v11core,12420026704,daily,1
fold1_room1_mix1055,fold1,walk,0,,,,,caution,L,v11core,12420026705,arterial,2
fold1_room1_mix1056,fold1,static,0,,,,,na,,v11core,12420026706,residential,0
fold1_room1_mix1057,fold1,walk,1,bike_bell,R,,,safe,R,v11core,12420026707,daily,1
fold1_room1_mix1058,fold1,walk,0,,,,,na,,v11core,12420026708,residential,0
fold1_room1_mix1059,fold1,walk,1,horn,R,,,caution,R,v11core,12420026709,residential,1
fold1_room1_mix1060,fold1,static,1,siren,L,,,caution,R,v11core,12420026710,arterial,3
fold1_room1_mix1061,fold1,walk,0,,,,,caution,L,v11core,12420026711,arterial,2
fold1_room1_mix1062,fold1,walk,1,crossing,L,,,na,,v11core,12420026712,residential,0
fold1_room1_mix1063,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420026713,daily,3
fold1_room1_mix1064,fold1,static,0,,,,,critical,R,v11core,12420026714,daily,1
fold1_room1_mix1065,fold1,walk,1,horn,R,,,caution,L,v11core,12420026715,daily,2
fold1_room1_mix1066,fold1,static,0,,,,,critical,L,v11core,12420026716,daily,1
fold1_room1_mix1067,fold1,static,0,,,,,safe,L,v11core,12420026717,arterial,1
fold1_room1_mix1068,fold1,walk,2,siren,R,bike_bell,L,safe,L,v11core,12420026718,daily,2
fold1_room1_mix1069,fold1,walk,1,horn,R,,,na,,v11core,12420026719,residential,0
fold1_room1_mix1070,fold1,static,2,bike_bell,R,crossing,R,critical,R,v11core,12420026720,daily,1
fold1_room1_mix1071,fold1,static,1,crossing,R,,,na,,v11core,12420026721,residential,0
fold1_room1_mix1072,fold1,static,1,backup_beep,R,,,caution,L,v11core,12420026722,daily,1
fold1_room1_mix1073,fold1,walk,1,siren,R,,,safe,L,v11core,12420026723,daily,1
fold1_room1_mix1074,fold1,static,2,siren,R,siren,L,na,,v11core,12420026724,residential,0
fold1_room1_mix1075,fold1,static,2,horn,R,backup_beep,R,critical,L,v11core,12420026725,arterial,1
fold1_room1_mix1076,fold1,static,0,,,,,critical,R,v11core,12420026726,daily,1
fold1_room1_mix1077,fold1,walk,1,crossing,R,,,caution,L,v11core,12420026727,daily,1
fold1_room1_mix1078,fold1,walk,0,,,,,caution,R,v11core,12420026728,arterial,1
fold1_room1_mix1079,fold1,walk,0,,,,,critical,L,v11core,12420026729,daily,3
fold1_room1_mix1080,fold1,walk,0,,,,,critical,R,v11core,12420026730,residential,1
fold1_room1_mix1081,fold1,static,1,crossing,R,,,caution,R,v11core,12420026731,residential,2
fold1_room1_mix1082,fold1,walk,0,,,,,caution,L,v11core,12420026732,residential,1
fold1_room1_mix1083,fold1,static,1,siren,R,,,caution,L,v11core,12420026733,arterial,2
fold1_room1_mix1084,fold1,static,0,,,,,na,,v11core,12420026734,residential,0
fold1_room1_mix1085,fold1,walk,1,backup_beep,R,,,safe,R,v11core,12420026735,daily,1
fold1_room1_mix1086,fold1,walk,0,,,,,safe,L,v11core,12420026736,arterial,2
fold1_room1_mix1087,fold1,walk,0,,,,,na,,v11core,12420026737,residential,0
fold1_room1_mix1088,fold1,static,1,bike_bell,L,,,na,,v11core,12420026738,residential,0
fold1_room1_mix1089,fold1,walk,0,,,,,safe,L,v11core,12420026739,daily,2
fold1_room1_mix1090,fold1,walk,1,backup_beep,R,,,caution,L,v11core,12420026740,residential,1
fold1_room1_mix1091,fold1,walk,1,bike_bell,R,,,na,,v11core,12420026741,residential,0
fold1_room1_mix1092,fold1,walk,1,horn,L,,,safe,L,v11core,12420026742,arterial,3
fold1_room1_mix1093,fold1,static,0,,,,,critical,L,v11core,12420026743,daily,1
fold1_room1_mix1094,fold1,static,0,,,,,critical,L,v11core,12420026744,daily,1
fold1_room1_mix1095,fold1,walk,0,,,,,caution,R,v11core,12420026745,daily,1
fold1_room1_mix1096,fold1,static,0,,,,,critical,R,v11core,12420026746,residential,1
fold1_room1_mix1097,fold1,static,2,horn,L,backup_beep,R,critical,L,v11core,12420026747,daily,1
fold1_room1_mix1098,fold1,walk,2,backup_beep,R,bike_bell,L,safe,L,v11core,12420026748,daily,1
fold1_room1_mix1099,fold1,walk,0,,,,,critical,R,v11core,12420026749,daily,3
fold1_room1_mix1100,fold1,walk,1,siren,R,,,safe,R,v11core,12420026750,arterial,1
fold1_room1_mix1101,fold1,static,1,crossing,R,,,safe,R,v11core,12420026751,arterial,3
fold1_room1_mix1102,fold1,static,0,,,,,na,,v11core,12420026752,residential,0
fold1_room1_mix1103,fold1,walk,2,siren,L,horn,L,na,,v11core,12420026753,residential,0
fold1_room1_mix1104,fold1,static,0,,,,,na,,v11core,12420026754,daily,0
fold1_room1_mix1105,fold1,static,2,bike_bell,L,crossing,L,caution,R,v11core,12420026755,arterial,1
fold1_room1_mix1106,fold1,static,1,horn,L,,,safe,L,v11core,12420026756,daily,2
fold1_room1_mix1107,fold1,walk,1,crossing,R,,,critical,R,v11core,12420026757,daily,1
fold1_room1_mix1108,fold1,static,0,,,,,critical,L,v11core,12420026758,daily,1
fold1_room1_mix1109,fold1,walk,1,crossing,R,,,caution,L,v11core,12420026759,daily,1
fold1_room1_mix1110,fold1,static,1,siren,L,,,safe,R,v11core,12420026760,residential,1
fold1_room1_mix1111,fold1,static,1,bike_bell,L,,,safe,R,v11core,12420026761,daily,1
fold1_room1_mix1112,fold1,static,0,,,,,safe,R,v11core,12420026762,daily,1
fold1_room1_mix1113,fold1,static,0,,,,,na,,v11core,12420026763,residential,0
fold1_room1_mix1114,fold1,walk,1,horn,R,,,caution,R,v11core,12420026764,daily,1
fold1_room1_mix1115,fold1,static,0,,,,,critical,L,v11core,12420026765,arterial,3
fold1_room1_mix1116,fold1,walk,0,,,,,caution,L,v11core,12420026766,residential,2
fold1_room1_mix1117,fold1,walk,0,,,,,na,,v11core,12420026767,residential,0
fold1_room1_mix1118,fold1,static,0,,,,,caution,R,v11core,12420026768,daily,1
fold1_room1_mix1119,fold1,static,1,horn,R,,,caution,R,v11core,12420026769,daily,2
fold1_room1_mix1120,fold1,static,0,,,,,safe,L,v11core,12420026770,daily,1
fold1_room1_mix1121,fold1,walk,0,,,,,safe,L,v11core,12420026771,residential,1
fold1_room1_mix1122,fold1,static,1,bike_bell,L,,,caution,R,v11core,12420026772,daily,1
fold1_room1_mix1123,fold1,static,0,,,,,na,,v11core,12420026773,residential,0
fold1_room1_mix1124,fold1,static,0,,,,,critical,R,v11core,12420026774,residential,1
fold1_room1_mix1125,fold1,walk,2,siren,L,siren,R,critical,R,v11core,12420026775,daily,1
fold1_room1_mix1126,fold1,walk,1,backup_beep,R,,,caution,R,v11core,12420026776,residential,1
fold1_room1_mix1127,fold1,static,1,crossing,L,,,safe,L,v11core,12420026777,daily,3
fold1_room1_mix1128,fold1,walk,0,,,,,safe,L,v11core,12420026778,residential,1
fold1_room1_mix1129,fold1,static,2,backup_beep,L,bike_bell,R,safe,R,v11core,12420026779,daily,1
fold1_room1_mix1130,fold1,walk,0,,,,,na,,v11core,12420026780,residential,0
fold1_room1_mix1131,fold1,static,1,siren,R,,,caution,L,v11core,12420026781,daily,1
fold1_room1_mix1132,fold1,static,1,siren,R,,,caution,R,v11core,12420026782,daily,1
fold1_room1_mix1133,fold1,walk,1,bike_bell,R,,,caution,L,v11core,12420026783,arterial,2
fold1_room1_mix1134,fold1,static,1,crossing,L,,,safe,L,v11core,12420026784,daily,2
fold1_room1_mix1135,fold1,static,0,,,,,caution,L,v11core,12420026785,daily,1
fold1_room1_mix1136,fold1,static,0,,,,,caution,R,v11core,12420026786,daily,3
fold1_room1_mix1137,fold1,walk,0,,,,,critical,L,v11core,12420026787,daily,2
fold1_room1_mix1138,fold1,walk,0,,,,,caution,R,v11core,12420026788,daily,1
fold1_room1_mix1139,fold1,static,0,,,,,caution,L,v11core,12420026789,daily,1
fold1_room1_mix1140,fold1,static,0,,,,,safe,R,v11core,12420026790,residential,1
fold1_room1_mix1141,fold1,walk,0,,,,,caution,R,v11core,12420026791,daily,1
fold1_room1_mix1142,fold1,walk,1,siren,L,,,na,,v11core,12420026792,residential,0
fold1_room1_mix1143,fold1,walk,1,crossing,L,,,critical,L,v11core,12420026793,arterial,3
fold1_room1_mix1144,fold1,walk,1,horn,R,,,safe,R,v11core,12420026794,residential,1
fold1_room1_mix1145,fold1,static,0,,,,,caution,L,v11core,12420026795,daily,3
fold1_room1_mix1146,fold1,walk,1,bike_bell,L,,,critical,L,v11core,12420026796,residential,1
fold1_room1_mix1147,fold1,walk,1,horn,L,,,caution,R,v11core,12420026797,residential,1
fold1_room1_mix1148,fold1,static,1,crossing,L,,,critical,L,v11core,12420026798,arterial,3
fold1_room1_mix1149,fold1,walk,1,siren,L,,,safe,R,v11core,12420026799,daily,3
fold1_room1_mix1150,fold1,static,1,horn,R,,,na,,v11core,12420026800,residential,0
fold1_room1_mix1151,fold1,static,0,,,,,safe,L,v11core,12420026801,arterial,2
fold1_room1_mix1152,fold1,walk,0,,,,,caution,L,v11core,12420026802,daily,2
fold1_room1_mix1153,fold1,walk,0,,,,,safe,R,v11core,12420026803,arterial,3
fold1_room1_mix1154,fold1,static,1,crossing,L,,,safe,L,v11core,12420026804,daily,1
fold1_room1_mix1155,fold1,static,1,horn,L,,,safe,L,v11core,12420026805,daily,1
fold1_room1_mix1156,fold1,static,1,horn,L,,,critical,R,v11core,12420026806,residential,1
fold1_room1_mix1157,fold1,walk,2,horn,R,crossing,L,critical,R,v11core,12420026807,residential,1
fold1_room1_mix1158,fold1,static,1,horn,R,,,critical,R,v11core,12420026808,daily,1
fold1_room1_mix1159,fold1,walk,1,crossing,L,,,caution,R,v11core,12420026809,daily,1
fold1_room1_mix1160,fold1,static,1,siren,R,,,caution,R,v11core,12420026810,residential,1
fold1_room1_mix1161,fold1,walk,0,,,,,critical,L,v11core,12420026811,daily,3
fold1_room1_mix1162,fold1,walk,2,horn,R,bike_bell,L,safe,R,v11core,12420026812,daily,2
fold1_room1_mix1163,fold1,static,0,,,,,critical,R,v11core,12420026813,daily,2
fold1_room1_mix1164,fold1,walk,0,,,,,na,,v11core,12420026814,residential,0
fold1_room1_mix1165,fold1,walk,0,,,,,safe,R,v11core,12420026815,residential,1
fold1_room1_mix1166,fold1,static,0,,,,,caution,L,v11core,12420026816,daily,1
fold1_room1_mix1167,fold1,walk,0,,,,,critical,R,v11core,12420026817,arterial,3
fold1_room1_mix1168,fold1,walk,0,,,,,caution,L,v11core,12420026818,residential,1
fold1_room1_mix1169,fold1,walk,1,siren,L,,,safe,R,v11core,12420026819,daily,1
fold1_room1_mix1170,fold1,static,1,siren,R,,,caution,L,v11core,12420026820,residential,2
fold1_room1_mix1171,fold1,walk,0,,,,,safe,L,v11core,12420026821,residential,1
fold1_room1_mix1172,fold1,static,0,,,,,na,,v11core,12420026822,residential,0
fold1_room1_mix1173,fold1,walk,1,horn,L,,,critical,R,v11core,12420026823,arterial,3
fold1_room1_mix1174,fold1,static,0,,,,,caution,R,v11core,12420026824,residential,1
fold1_room1_mix1175,fold1,static,2,horn,L,backup_beep,L,na,,v11core,12420026825,residential,0
fold1_room1_mix1176,fold1,walk,1,crossing,L,,,critical,L,v11core,12420026826,daily,2
fold1_room1_mix1177,fold1,static,2,bike_bell,L,crossing,L,safe,R,v11core,12420026827,daily,1
fold1_room1_mix1178,fold1,static,2,horn,L,bike_bell,L,safe,R,v11core,12420026828,residential,2
fold1_room1_mix1179,fold1,walk,0,,,,,na,,v11core,12420026829,residential,0
fold1_room1_mix1180,fold1,static,1,siren,L,,,safe,R,v11core,12420026830,daily,1
fold1_room1_mix1181,fold1,static,0,,,,,safe,R,v11core,12420026831,daily,1
fold1_room1_mix1182,fold1,static,1,bike_bell,R,,,critical,R,v11core,12420026832,daily,2
fold1_room1_mix1183,fold1,walk,2,bike_bell,L,crossing,L,critical,R,v11core,12420026833,daily,1
fold1_room1_mix1184,fold1,walk,0,,,,,caution,L,v11core,12420026834,daily,1
fold1_room1_mix1185,fold1,static,2,bike_bell,R,bike_bell,L,critical,L,v11core,12420026835,daily,3
fold1_room1_mix1186,fold1,static,1,backup_beep,R,,,critical,L,v11core,12420026836,daily,3
fold1_room1_mix1187,fold1,walk,0,,,,,caution,R,v11core,12420026837,daily,2
fold1_room1_mix1188,fold1,walk,1,siren,L,,,critical,L,v11core,12420026838,arterial,2
fold1_room1_mix1189,fold1,static,0,,,,,caution,L,v11core,12420026839,arterial,3
fold1_room1_mix1190,fold1,walk,0,,,,,critical,L,v11core,12420026840,daily,1
fold1_room1_mix1191,fold1,static,1,siren,L,,,critical,R,v11core,12420026841,residential,1
fold1_room1_mix1192,fold1,static,1,crossing,L,,,safe,R,v11core,12420026842,residential,2
fold1_room1_mix1193,fold1,walk,0,,,,,critical,R,v11core,12420026843,daily,2
fold1_room1_mix1194,fold1,walk,2,siren,L,siren,R,caution,R,v11core,12420026844,arterial,2
fold1_room1_mix1195,fold1,static,1,backup_beep,L,,,safe,L,v11core,12420026845,daily,1
fold1_room1_mix1196,fold1,static,1,crossing,L,,,critical,L,v11core,12420026846,residential,2
fold1_room1_mix1197,fold1,walk,1,crossing,L,,,caution,R,v11core,12420026847,daily,3
fold1_room1_mix1198,fold1,static,0,,,,,safe,R,v11core,12420026848,residential,1
fold1_room1_mix1199,fold1,static,1,bike_bell,R,,,caution,L,v11core,12420026849,residential,1
fold1_room1_mix1200,fold1,static,1,crossing,L,,,na,,v11core,12420026850,daily,0
fold1_room1_mix1201,fold1,static,0,,,,,critical,R,v11core,12420026851,residential,2
fold1_room1_mix1202,fold1,static,1,horn,R,,,caution,R,v11core,12420026852,arterial,2
fold1_room1_mix1203,fold1,static,0,,,,,critical,L,v11core,12420026853,arterial,2
fold1_room1_mix1204,fold1,walk,0,,,,,critical,R,v11core,12420026854,daily,1
fold1_room1_mix1205,fold1,walk,1,bike_bell,R,,,safe,L,v11core,12420026855,residential,1
fold1_room1_mix1206,fold1,walk,1,bike_bell,R,,,critical,L,v11core,12420026856,residential,2
fold1_room1_mix1207,fold1,static,1,horn,R,,,caution,L,v11core,12420026857,daily,1
fold1_room1_mix1208,fold1,static,1,crossing,R,,,caution,R,v11core,12420026858,daily,3
fold1_room1_mix1209,fold1,static,0,,,,,safe,R,v11core,12420026859,arterial,1
fold1_room1_mix1210,fold1,static,0,,,,,caution,L,v11core,12420026860,residential,1
fold1_room1_mix1211,fold1,walk,1,horn,R,,,safe,R,v11core,12420026861,residential,1
fold1_room1_mix1212,fold1,walk,1,siren,L,,,caution,R,v11core,12420026862,arterial,2
fold1_room1_mix1213,fold1,walk,0,,,,,caution,L,v11core,12420026863,daily,1
fold1_room1_mix1214,fold1,walk,0,,,,,na,,v11core,12420026864,residential,0
fold1_room1_mix1215,fold1,walk,0,,,,,critical,R,v11core,12420026865,residential,1
fold1_room1_mix1216,fold1,static,1,crossing,R,,,critical,R,v11core,12420026866,arterial,3
fold1_room1_mix1217,fold1,static,1,horn,L,,,critical,R,v11core,12420026867,daily,1
fold1_room1_mix1218,fold1,walk,1,backup_beep,R,,,na,,v11core,12420026868,residential,0
fold1_room1_mix1219,fold1,static,0,,,,,safe,L,v11core,12420026869,residential,2
fold1_room1_mix1220,fold1,walk,1,siren,L,,,critical,L,v11core,12420026870,residential,1
fold1_room1_mix1221,fold1,walk,0,,,,,critical,R,v11core,12420026871,residential,1
fold1_room1_mix1222,fold1,walk,0,,,,,critical,R,v11core,12420026872,daily,1
fold1_room1_mix1223,fold1,static,1,backup_beep,R,,,safe,R,v11core,12420026873,daily,1
fold1_room1_mix1224,fold1,walk,0,,,,,safe,L,v11core,12420026874,arterial,3
fold1_room1_mix1225,fold1,walk,0,,,,,na,,v11core,12420026875,residential,0
fold1_room1_mix1226,fold1,walk,0,,,,,critical,L,v11core,12420026876,residential,2
fold1_room1_mix1227,fold1,walk,0,,,,,critical,R,v11core,12420026877,daily,3
fold1_room1_mix1228,fold1,walk,0,,,,,caution,L,v11core,12420026878,arterial,1
fold1_room1_mix1229,fold1,walk,0,,,,,critical,R,v11core,12420026879,residential,1
fold1_room1_mix1230,fold1,walk,0,,,,,na,,v11core,12420026880,residential,0
fold1_room1_mix1231,fold1,static,1,bike_bell,R,,,critical,R,v11core,12420026881,daily,1
fold1_room1_mix1232,fold1,static,0,,,,,caution,L,v11core,12420026882,daily,1
fold1_room1_mix1233,fold1,walk,0,,,,,safe,R,v11core,12420026883,daily,2
fold1_room1_mix1234,fold1,walk,0,,,,,caution,R,v11core,12420026884,residential,1
fold1_room1_mix1235,fold1,walk,0,,,,,safe,R,v11core,12420026885,residential,1
fold1_room1_mix1236,fold1,walk,0,,,,,critical,R,v11core,12420026886,residential,2
fold1_room1_mix1237,fold1,static,0,,,,,na,,v11core,12420026887,daily,0
fold1_room1_mix1238,fold1,walk,1,crossing,R,,,na,,v11core,12420026888,residential,0
fold1_room1_mix1239,fold1,walk,1,siren,L,,,critical,R,v11core,12420026889,daily,2
fold1_room1_mix1240,fold1,walk,1,horn,L,,,caution,R,v11core,12420026890,daily,2
fold1_room1_mix1241,fold1,static,1,crossing,L,,,critical,L,v11core,12420026891,arterial,3
fold1_room1_mix1242,fold1,static,2,backup_beep,L,backup_beep,R,critical,R,v11core,12420026892,residential,1
fold1_room1_mix1243,fold1,static,0,,,,,safe,L,v11core,12420026893,arterial,3
fold1_room1_mix1244,fold1,walk,1,crossing,R,,,safe,R,v11core,12420026894,daily,2
fold1_room1_mix1245,fold1,static,0,,,,,safe,L,v11core,12420026895,daily,1
fold1_room1_mix1246,fold1,static,0,,,,,safe,R,v11core,12420026896,arterial,2
fold1_room1_mix1247,fold1,walk,2,bike_bell,R,crossing,L,critical,R,v11core,12420026897,residential,1
fold1_room1_mix1248,fold1,static,0,,,,,critical,R,v11core,12420026898,daily,2
fold1_room1_mix1249,fold1,static,1,siren,L,,,caution,L,v11core,12420026899,daily,2
fold1_room1_mix1250,fold1,static,0,,,,,caution,R,v11core,12420026900,residential,1
fold1_room1_mix1251,fold1,static,1,bike_bell,R,,,safe,R,v11core,12420026901,daily,2
fold1_room1_mix1252,fold1,walk,0,,,,,critical,R,v11core,12420026902,arterial,1
fold1_room1_mix1253,fold1,walk,0,,,,,caution,R,v11core,12420026903,daily,2
fold1_room1_mix1254,fold1,walk,0,,,,,safe,R,v11core,12420026904,arterial,1
fold1_room1_mix1255,fold1,static,1,horn,R,,,na,,v11core,12420026905,residential,0
fold1_room1_mix1256,fold1,static,1,siren,R,,,critical,R,v11core,12420026906,arterial,2
fold1_room1_mix1257,fold1,static,2,backup_beep,R,bike_bell,L,safe,R,v11core,12420026907,arterial,3
fold1_room1_mix1258,fold1,static,0,,,,,critical,R,v11core,12420026908,residential,1
fold1_room1_mix1259,fold1,walk,0,,,,,critical,L,v11core,12420026909,daily,1
fold1_room1_mix1260,fold1,static,0,,,,,safe,L,v11core,12420026910,residential,2
fold1_room1_mix1261,fold1,walk,1,horn,L,,,na,,v11core,12420026911,residential,0
fold1_room1_mix1262,fold1,static,2,horn,R,crossing,L,critical,R,v11core,12420026912,daily,1
fold1_room1_mix1263,fold1,static,2,horn,R,crossing,R,caution,R,v11core,12420026913,daily,1
fold1_room1_mix1264,fold1,static,1,horn,R,,,na,,v11core,12420026914,residential,0
fold1_room1_mix1265,fold1,static,2,horn,L,backup_beep,R,safe,L,v11core,12420026915,daily,1
fold1_room1_mix1266,fold1,static,0,,,,,caution,R,v11core,12420026916,daily,1
fold1_room1_mix1267,fold1,static,1,siren,R,,,safe,R,v11core,12420026917,daily,1
fold1_room1_mix1268,fold1,static,1,crossing,L,,,safe,L,v11core,12420026918,daily,2
fold1_room1_mix1269,fold1,walk,1,siren,R,,,critical,R,v11core,12420026919,daily,1
fold1_room1_mix1270,fold1,static,1,crossing,R,,,critical,L,v11core,12420026920,daily,2
fold1_room1_mix1271,fold1,static,0,,,,,critical,L,v11core,12420026921,daily,2
fold1_room1_mix1272,fold1,static,2,horn,L,crossing,L,caution,L,v11core,12420026922,arterial,2
fold1_room1_mix1273,fold1,static,1,backup_beep,L,,,critical,L,v11core,12420026923,residential,1
fold1_room1_mix1274,fold1,walk,2,horn,L,crossing,R,safe,L,v11core,12420026924,daily,2
fold1_room1_mix1275,fold1,static,0,,,,,caution,R,v11core,12420026925,daily,1
fold1_room1_mix1276,fold1,static,0,,,,,critical,R,v11core,12420026926,residential,1
fold1_room1_mix1277,fold1,walk,0,,,,,safe,L,v11core,12420026927,daily,1
fold1_room1_mix1278,fold1,static,2,siren,R,crossing,R,critical,L,v11core,12420026928,arterial,3
fold1_room1_mix1279,fold1,static,1,siren,L,,,na,,v11core,12420026929,residential,0
fold1_room1_mix1280,fold1,walk,0,,,,,na,,v11core,12420026930,daily,0
fold1_room1_mix1281,fold1,walk,0,,,,,safe,R,v11core,12420026931,daily,1
fold1_room1_mix1282,fold1,walk,1,bike_bell,L,,,critical,R,v11core,12420026932,residential,1
fold1_room1_mix1283,fold1,static,1,horn,R,,,caution,R,v11core,12420026933,daily,2
fold1_room1_mix1284,fold1,static,0,,,,,caution,L,v11core,12420026934,residential,2
fold1_room1_mix1285,fold1,walk,0,,,,,critical,L,v11core,12420026935,residential,1
fold1_room1_mix1286,fold1,walk,0,,,,,safe,R,v11core,12420026936,residential,1
fold1_room1_mix1287,fold1,walk,1,backup_beep,R,,,caution,R,v11core,12420026937,residential,2
fold1_room1_mix1288,fold1,walk,0,,,,,caution,L,v11core,12420026938,residential,1
fold1_room1_mix1289,fold1,static,1,backup_beep,L,,,caution,L,v11core,12420026939,residential,1
fold1_room1_mix1290,fold1,walk,1,backup_beep,L,,,safe,R,v11core,12420026940,residential,1
fold1_room1_mix1291,fold1,static,1,horn,L,,,safe,R,v11core,12420026941,arterial,2
fold1_room1_mix1292,fold1,walk,2,bike_bell,L,bike_bell,R,safe,R,v11core,12420026942,arterial,1
fold1_room1_mix1293,fold1,static,2,siren,R,horn,R,na,,v11core,12420026943,residential,0
fold1_room1_mix1294,fold1,static,0,,,,,na,,v11core,12420026944,residential,0
fold1_room1_mix1295,fold1,static,1,siren,L,,,critical,L,v11core,12420026945,daily,1
fold1_room1_mix1296,fold1,walk,2,siren,L,bike_bell,L,safe,L,v11core,12420026946,residential,1
fold1_room1_mix1297,fold1,static,1,crossing,R,,,critical,R,v11core,12420026947,arterial,3
fold1_room1_mix1298,fold1,walk,1,horn,L,,,caution,L,v11core,12420026948,residential,1
fold1_room1_mix1299,fold1,static,2,siren,L,bike_bell,R,na,,v11core,12420026949,residential,0
fold1_room1_mix1300,fold1,walk,1,bike_bell,R,,,caution,R,v11core,12420026950,arterial,2
