subdir,name,size
foa,fold1_room1_mix2253.flac,1184824
foa,fold1_room1_mix2254.flac,1307149
foa,fold1_room1_mix2255.flac,859269
foa,fold1_room1_mix2256.flac,1175151
foa,fold1_room1_mix2257.flac,893883
foa,fold1_room1_mix2258.flac,1226591
foa,fold1_room1_mix2259.flac,1304951
foa,fold1_room1_mix2260.flac,1168054
foa,fold1_room1_mix2261.flac,1308078
foa,fold1_room1_mix2262.flac,1363826
foa,fold1_room1_mix2263.flac,1256472
foa,fold1_room1_mix2264.flac,1232480
foa,fold1_room1_mix2265.flac,1180966
foa,fold1_room1_mix2266.flac,1176316
foa,fold1_room1_mix2267.flac,957445
foa,fold1_room1_mix2268.flac,1208932
foa,fold1_room1_mix2269.flac,880900
foa,fold1_room1_mix2270.flac,1234071
foa,fold1_room1_mix2271.flac,978280
foa,fold1_room1_mix2272.flac,1470857
foa,fold1_room1_mix2273.flac,1347867
foa,fold1_room1_mix2274.flac,1265915
foa,fold1_room1_mix2275.flac,1264151
foa,fold1_room1_mix2276.flac,1304437
foa,fold1_room1_mix2277.flac,1305286
foa,fold1_room1_mix2278.flac,1419188
foa,fold1_room1_mix2279.flac,1191782
foa,fold1_room1_mix2280.flac,1350801
foa,fold1_room1_mix2281.flac,1410393
foa,fold1_room1_mix2282.flac,1267992
foa,fold1_room1_mix2283.flac,1207770
foa,fold1_room1_mix2284.flac,1123915
foa,fold1_room1_mix2285.flac,1389698
foa,fold1_room1_mix2286.flac,1321820
foa,fold1_room1_mix2287.flac,1146111
foa,fold1_room1_mix2288.flac,1244194
foa,fold1_room1_mix2289.flac,1104717
foa,fold1_room1_mix2290.flac,1021526
foa,fold1_room1_mix2291.flac,1119759
foa,fold1_room1_mix2292.flac,1205717
foa,fold1_room1_mix2293.flac,1135741
foa,fold1_room1_mix2294.flac,868110
foa,fold1_room1_mix2295.flac,1047406
foa,fold1_room1_mix2296.flac,1303462
foa,fold1_room1_mix2297.flac,1330728
foa,fold1_room1_mix2298.flac,1179411
foa,fold1_room1_mix2299.flac,1255508
foa,fold1_room1_mix2300.flac,1162624
foa,fold1_room1_mix2301.flac,1298843
foa,fold1_room1_mix2302.flac,1260682
foa,fold1_room1_mix2303.flac,871445
foa,fold1_room1_mix2304.flac,1265424
foa,fold1_room1_mix2305.flac,1120016
foa,fold1_room1_mix2306.flac,1348818
foa,fold1_room1_mix2307.flac,1298333
foa,fold1_room1_mix2308.flac,1256964
foa,fold1_room1_mix2309.flac,1215354
foa,fold1_room1_mix2310.flac,1192749
foa,fold1_room1_mix2311.flac,1322052
foa,fold1_room1_mix2312.flac,1206356
foa,fold1_room1_mix2313.flac,1081029
foa,fold1_room1_mix2314.flac,1336492
foa,fold1_room1_mix2315.flac,1378991
foa,fold1_room1_mix2316.flac,1350046
foa,fold1_room1_mix2317.flac,1194109
foa,fold1_room1_mix2318.flac,1152135
foa,fold1_room1_mix2319.flac,1577289
foa,fold1_room1_mix2320.flac,1009583
foa,fold1_room1_mix2321.flac,1169101
foa,fold1_room1_mix2322.flac,1264956
foa,fold1_room1_mix2323.flac,1343107
foa,fold1_room1_mix2324.flac,1272945
foa,fold1_room1_mix2325.flac,1151609
foa,fold1_room1_mix2326.flac,1400700
foa,fold1_room1_mix2327.flac,1458681
foa,fold1_room1_mix2328.flac,1287905
foa,fold1_room1_mix2329.flac,1354807
foa,fold1_room1_mix2330.flac,1099873
foa,fold1_room1_mix2331.flac,1177916
foa,fold1_room1_mix2332.flac,1284138
foa,fold1_room1_mix2333.flac,1383695
foa,fold1_room1_mix2334.flac,1261463
foa,fold1_room1_mix2335.flac,1532137
foa,fold1_room1_mix2336.flac,1002810
foa,fold1_room1_mix2337.flac,1293714
foa,fold1_room1_mix2338.flac,1024092
foa,fold1_room1_mix2339.flac,1176765
foa,fold1_room1_mix2340.flac,1230068
foa,fold1_room1_mix2341.flac,1265929
foa,fold1_room1_mix2342.flac,1152588
foa,fold1_room1_mix2343.flac,1294173
foa,fold1_room1_mix2344.flac,1268014
foa,fold1_room1_mix2345.flac,1390927
foa,fold1_room1_mix2346.flac,1126190
foa,fold1_room1_mix2347.flac,1257037
foa,fold1_room1_mix2348.flac,1355898
foa,fold1_room1_mix2349.flac,1406282
foa,fold1_room1_mix2350.flac,1068009
foa,fold1_room1_mix2351.flac,1284624
foa,fold1_room1_mix2352.flac,1346990
foa,fold1_room1_mix2353.flac,1313757
foa,fold1_room1_mix2354.flac,1205678
foa,fold1_room1_mix2355.flac,1182606
foa,fold1_room1_mix2356.flac,1126375
foa,fold1_room1_mix2357.flac,1158433
foa,fold1_room1_mix2358.flac,1240107
foa,fold1_room1_mix2359.flac,1318910
foa,fold1_room1_mix2360.flac,1179117
foa,fold1_room1_mix2361.flac,1154491
foa,fold1_room1_mix2362.flac,1236424
foa,fold1_room1_mix2363.flac,1183650
foa,fold1_room1_mix2364.flac,1139420
foa,fold1_room1_mix2365.flac,1294787
foa,fold1_room1_mix2366.flac,1081762
foa,fold1_room1_mix2367.flac,1070517
foa,fold1_room1_mix2368.flac,1202558
foa,fold1_room1_mix2369.flac,1136693
foa,fold1_room1_mix2370.flac,1185051
foa,fold1_room1_mix2371.flac,1297835
foa,fold1_room1_mix2372.flac,1236999
foa,fold1_room1_mix2373.flac,1253412
foa,fold1_room1_mix2374.flac,1260863
foa,fold1_room1_mix2375.flac,1527681
foa,fold1_room1_mix2376.flac,1302266
foa,fold1_room1_mix2377.flac,1376574
foa,fold1_room1_mix2378.flac,1050478
foa,fold1_room1_mix2379.flac,1202139
foa,fold1_room1_mix2380.flac,1342594
foa,fold1_room1_mix2381.flac,1282245
foa,fold1_room1_mix2382.flac,1293627
foa,fold1_room1_mix2383.flac,1056113
foa,fold1_room1_mix2384.flac,1313022
foa,fold1_room1_mix2385.flac,1078670
foa,fold1_room1_mix2386.flac,1276985
foa,fold1_room1_mix2387.flac,1256593
foa,fold1_room1_mix2388.flac,1085260
foa,fold1_room1_mix2389.flac,1369236
foa,fold1_room1_mix2390.flac,1209183
foa,fold1_room1_mix2391.flac,1120739
foa,fold1_room1_mix2392.flac,1292277
foa,fold1_room1_mix2393.flac,1283900
foa,fold1_room1_mix2394.flac,1080843
foa,fold1_room1_mix2395.flac,1305317
foa,fold1_room1_mix2396.flac,1336597
foa,fold1_room1_mix2397.flac,1298567
foa,fold1_room1_mix2398.flac,1077069
foa,fold1_room1_mix2399.flac,1027129
foa,fold1_room1_mix2400.flac,1402682
foa,fold1_room1_mix2401.flac,1181440
foa,fold1_room1_mix2402.flac,1163065
foa,fold1_room1_mix2403.flac,1325210
foa,fold1_room1_mix2404.flac,1159406
foa,fold1_room1_mix2405.flac,1302968
foa,fold1_room1_mix2406.flac,1187564
foa,fold1_room1_mix2407.flac,1070738
foa,fold1_room1_mix2408.flac,1111549
foa,fold1_room1_mix2409.flac,1256795
foa,fold1_room1_mix2410.flac,1125250
foa,fold1_room1_mix2411.flac,1029348
foa,fold1_room1_mix2412.flac,1106455
foa,fold1_room1_mix2413.flac,1296592
foa,fold1_room1_mix2414.flac,1242700
foa,fold1_room1_mix2415.flac,1114425
foa,fold1_room1_mix2416.flac,1061608
foa,fold1_room1_mix2417.flac,872926
foa,fold1_room1_mix2418.flac,940104
foa,fold1_room1_mix2419.flac,1246748
foa,fold1_room1_mix2420.flac,1230469
foa,fold1_room1_mix2421.flac,1162576
foa,fold1_room1_mix2422.flac,1124508
foa,fold1_room1_mix2423.flac,1240359
foa,fold1_room1_mix2424.flac,1173790
foa,fold1_room1_mix2425.flac,1003277
foa,fold1_room1_mix2426.flac,1113509
foa,fold1_room1_mix2427.flac,1093151
foa,fold1_room1_mix2428.flac,978690
foa,fold1_room1_mix2429.flac,1072308
foa,fold1_room1_mix2430.flac,1423580
foa,fold1_room1_mix2431.flac,1223183
foa,fold1_room1_mix2432.flac,1235108
foa,fold1_room1_mix2433.flac,1447877
foa,fold1_room1_mix2434.flac,1403111
foa,fold1_room1_mix2435.flac,1235409
foa,fold1_room1_mix2436.flac,1251451
foa,fold1_room1_mix2437.flac,1281508
foa,fold1_room1_mix2438.flac,1285411
foa,fold1_room1_mix2439.flac,858703
foa,fold1_room1_mix2440.flac,1467751
foa,fold1_room1_mix2441.flac,830945
foa,fold1_room1_mix2442.flac,1316696
foa,fold1_room1_mix2443.flac,1028148
foa,fold1_room1_mix2444.flac,1162817
foa,fold1_room1_mix2445.flac,855164
foa,fold1_room1_mix2446.flac,1412107
foa,fold1_room1_mix2447.flac,1136507
foa,fold1_room1_mix2448.flac,1120169
foa,fold1_room1_mix2449.flac,1129962
foa,fold1_room1_mix2450.flac,1169535
foa,fold1_room1_mix2451.flac,1235386
foa,fold1_room1_mix2452.flac,1109792
foa,fold1_room1_mix2453.flac,1246376
foa,fold1_room1_mix2454.flac,1016547
foa,fold1_room1_mix2455.flac,1322433
foa,fold1_room1_mix2456.flac,1097313
foa,fold1_room1_mix2457.flac,1308957
foa,fold1_room1_mix2458.flac,1446572
foa,fold1_room1_mix2459.flac,1204151
foa,fold1_room1_mix2460.flac,1179906
foa,fold1_room1_mix2461.flac,1192810
foa,fold1_room1_mix2462.flac,1267769
foa,fold1_room1_mix2463.flac,1377741
foa,fold1_room1_mix2464.flac,1260056
foa,fold1_room1_mix2465.flac,1305706
foa,fold1_room1_mix2466.flac,1329779
foa,fold1_room1_mix2467.flac,888834
foa,fold1_room1_mix2468.flac,1338886
foa,fold1_room1_mix2469.flac,1265429
foa,fold1_room1_mix2470.flac,1171197
foa,fold1_room1_mix2471.flac,1185183
foa,fold1_room1_mix2472.flac,1312718
foa,fold1_room1_mix2473.flac,991794
foa,fold1_room1_mix2474.flac,1045193
foa,fold1_room1_mix2475.flac,1276288
foa,fold1_room1_mix2476.flac,1187861
foa,fold1_room1_mix2477.flac,1196037
foa,fold1_room1_mix2478.flac,1308544
foa,fold1_room1_mix2479.flac,1126468
foa,fold1_room1_mix2480.flac,1165025
foa,fold1_room1_mix2481.flac,1259753
foa,fold1_room1_mix2482.flac,1281890
foa,fold1_room1_mix2483.flac,1427042
foa,fold1_room1_mix2484.flac,1268954
foa,fold1_room1_mix2485.flac,1368240
foa,fold1_room1_mix2486.flac,1289329
foa,fold1_room1_mix2487.flac,1160219
foa,fold1_room1_mix2488.flac,1045286
foa,fold1_room1_mix2489.flac,1272739
foa,fold1_room1_mix2490.flac,1182721
foa,fold1_room1_mix2491.flac,1214900
foa,fold1_room1_mix2492.flac,1201612
foa,fold1_room1_mix2493.flac,1181500
foa,fold1_room1_mix2494.flac,1340329
foa,fold1_room1_mix2495.flac,1291401
foa,fold1_room1_mix2496.flac,1150947
foa,fold1_room1_mix2497.flac,1396975
foa,fold1_room1_mix2498.flac,1179048
foa,fold1_room1_mix2499.flac,1294243
foa,fold1_room1_mix2500.flac,1265782
foa,fold1_room1_mix2501.flac,1147323
foa,fold1_room1_mix2502.flac,1295545
foa,fold1_room1_mix2503.flac,1121896
foa,fold1_room1_mix2504.flac,1416770
foa,fold1_room1_mix2505.flac,1124278
foa,fold1_room1_mix2506.flac,1340850
foa,fold1_room1_mix2507.flac,1258042
foa,fold1_room1_mix2508.flac,1211975
foa,fold1_room1_mix2509.flac,1016305
foa,fold1_room1_mix2510.flac,1118378
foa,fold1_room1_mix2511.flac,1048901
foa,fold1_room1_mix2512.flac,1174204
foa,fold1_room1_mix2513.flac,1304343
foa,fold1_room1_mix2514.flac,1371079
foa,fold1_room1_mix2515.flac,1225973
foa,fold1_room1_mix2516.flac,1255775
foa,fold1_room1_mix2517.flac,1175332
foa,fold1_room1_mix2518.flac,1018993
foa,fold1_room1_mix2519.flac,1228193
foa,fold1_room1_mix2520.flac,1316129
foa,fold1_room1_mix2521.flac,1153332
foa,fold1_room1_mix2522.flac,948778
foa,fold1_room1_mix2523.flac,1236266
foa,fold1_room1_mix2524.flac,1190440
foa,fold1_room1_mix2525.flac,1152095
foa,fold1_room1_mix2526.flac,1290367
foa,fold1_room1_mix2527.flac,1296127
foa,fold1_room1_mix2528.flac,1330964
foa,fold1_room1_mix2529.flac,1067256
foa,fold1_room1_mix2530.flac,1234408
foa,fold1_room1_mix2531.flac,1254922
foa,fold1_room1_mix2532.flac,1435533
foa,fold1_room1_mix2533.flac,1127966
foa,fold1_room1_mix2534.flac,1220666
foa,fold1_room1_mix2535.flac,1274076
foa,fold1_room1_mix2536.flac,1245599
foa,fold1_room1_mix2537.flac,1157839
foa,fold1_room1_mix2538.flac,1067284
foa,fold1_room1_mix2539.flac,1127620
foa,fold1_room1_mix2540.flac,1141469
foa,fold1_room1_mix2541.flac,1210844
foa,fold1_room1_mix2542.flac,1295466
foa,fold1_room1_mix2543.flac,1133688
foa,fold1_room1_mix2544.flac,1270202
foa,fold1_room1_mix2545.flac,1347619
foa,fold1_room1_mix2546.flac,1370264
foa,fold1_room1_mix2547.flac,1256507
foa,fold1_room1_mix2548.flac,864562
foa,fold1_room1_mix2549.flac,1298896
foa,fold1_room1_mix2550.flac,1236751
foa,fold1_room1_mix2551.flac,1372805
foa,fold1_room1_mix2552.flac,1210267
foa,fold1_room1_mix2553.flac,1021140
foa,fold1_room1_mix2554.flac,1378517
foa,fold1_room1_mix2555.flac,1323351
foa,fold1_room1_mix2556.flac,1096063
foa,fold1_room1_mix2557.flac,1111595
foa,fold1_room1_mix2558.flac,1248885
foa,fold1_room1_mix2559.flac,1223753
foa,fold1_room1_mix2560.flac,1265608
foa,fold1_room1_mix2561.flac,1100733
foa,fold1_room1_mix2562.flac,1283579
foa,fold1_room1_mix2563.flac,1233768
foa,fold1_room1_mix2564.flac,1323871
foa,fold1_room1_mix2565.flac,1210771
foa,fold1_room1_mix2566.flac,1339974
foa,fold1_room1_mix2567.flac,1112302
foa,fold1_room1_mix2568.flac,1225321
foa,fold1_room1_mix2569.flac,1299679
foa,fold1_room1_mix2570.flac,1243941
foa,fold1_room1_mix2571.flac,1335650
foa,fold1_room1_mix2572.flac,1282054
foa,fold1_room1_mix2573.flac,1363196
foa,fold1_room1_mix2574.flac,1384375
foa,fold1_room1_mix2575.flac,1158921
foa,fold1_room1_mix2576.flac,1339505
foa,fold1_room1_mix2577.flac,1118084
foa,fold1_room1_mix2578.flac,1167300
foa,fold1_room1_mix2579.flac,1289273
foa,fold1_room1_mix2580.flac,968963
foa,fold1_room1_mix2581.flac,1317583
foa,fold1_room1_mix2582.flac,1207128
foa,fold1_room1_mix2583.flac,1392269
foa,fold1_room1_mix2584.flac,1409676
foa,fold1_room1_mix2585.flac,1363091
foa,fold1_room1_mix2586.flac,1313941
foa,fold1_room1_mix2587.flac,1409858
foa,fold1_room1_mix2588.flac,1051042
foa,fold1_room1_mix2589.flac,1215227
foa,fold1_room1_mix2590.flac,1186400
foa,fold1_room1_mix2591.flac,1126853
foa,fold1_room1_mix2592.flac,1347802
foa,fold1_room1_mix2593.flac,1269536
foa,fold1_room1_mix2594.flac,1288089
foa,fold1_room1_mix2595.flac,1352358
foa,fold1_room1_mix2596.flac,1366656
foa,fold1_room1_mix2597.flac,1271716
foa,fold1_room1_mix2598.flac,1283127
foa,fold1_room1_mix2599.flac,1333695
foa,fold1_room1_mix2600.flac,1184459
foa,fold1_room1_mix2601.flac,1228673
foa,fold1_room1_mix2602.flac,1318773
foa,fold1_room1_mix2603.flac,1437829
foa,fold1_room1_mix2604.flac,1200843
foa,fold1_room1_mix2605.flac,1187148
foa,fold1_room1_mix2606.flac,1208382
foa,fold1_room1_mix2607.flac,963834
foa,fold1_room1_mix2608.flac,1218833
foa,fold1_room1_mix2609.flac,1347687
foa,fold1_room1_mix2610.flac,1414855
foa,fold1_room1_mix2611.flac,1241384
foa,fold1_room1_mix2612.flac,1106871
foa,fold1_room1_mix2613.flac,1141043
foa,fold1_room1_mix2614.flac,1346579
foa,fold1_room1_mix2615.flac,1191152
foa,fold1_room1_mix2616.flac,1184441
foa,fold1_room1_mix2617.flac,1364883
foa,fold1_room1_mix2618.flac,1217770
foa,fold1_room1_mix2619.flac,1380156
foa,fold1_room1_mix2620.flac,1294863
foa,fold1_room1_mix2621.flac,1220931
foa,fold1_room1_mix2622.flac,1401980
foa,fold1_room1_mix2623.flac,1319331
foa,fold1_room1_mix2624.flac,1262781
foa,fold1_room1_mix2625.flac,1310776
foa,fold1_room1_mix2626.flac,1196563
foa,fold1_room1_mix2627.flac,1117580
foa,fold1_room1_mix2628.flac,1194309
foa,fold1_room1_mix2629.flac,1197159
foa,fold1_room1_mix2630.flac,1175510
foa,fold1_room1_mix2631.flac,1399202
foa,fold1_room1_mix2632.flac,1265726
foa,fold1_room1_mix2633.flac,1323537
foa,fold1_room1_mix2634.flac,1099712
foa,fold1_room1_mix2635.flac,1259373
foa,fold1_room1_mix2636.flac,1230366
foa,fold1_room1_mix2637.flac,1149099
foa,fold1_room1_mix2638.flac,1405601
foa,fold1_room1_mix2639.flac,1338528
foa,fold1_room1_mix2640.flac,1066647
foa,fold1_room1_mix2641.flac,1395051
foa,fold1_room1_mix2642.flac,1250549
foa,fold1_room1_mix2643.flac,1315389
foa,fold1_room1_mix2644.flac,1423487
foa,fold1_room1_mix2645.flac,1357250
foa,fold1_room1_mix2646.flac,1201592
foa,fold1_room1_mix2647.flac,1164479
foa,fold1_room1_mix2648.flac,919947
foa,fold1_room1_mix2649.flac,1093602
foa,fold1_room1_mix2650.flac,1006144
foa,fold1_room1_mix2651.flac,1152067
foa,fold1_room1_mix2652.flac,1191084
foa,fold1_room1_mix2653.flac,1304989
foa,fold1_room1_mix2654.flac,1176409
foa,fold1_room1_mix2655.flac,1320024
foa,fold1_room1_mix2656.flac,1030128
foa,fold1_room1_mix2657.flac,1106082
foa,fold1_room1_mix2658.flac,1103148
foa,fold1_room1_mix2659.flac,1407852
foa,fold1_room1_mix2660.flac,1312031
foa,fold1_room1_mix2661.flac,1107904
foa,fold1_room1_mix2662.flac,1207178
foa,fold1_room1_mix2663.flac,1349321
foa,fold1_room1_mix2664.flac,1069832
foa,fold1_room1_mix2665.flac,1308535
foa,fold1_room1_mix2666.flac,1292251
foa,fold1_room1_mix2667.flac,1357538
foa,fold1_room1_mix2668.flac,1403471
foa,fold1_room1_mix2669.flac,983558
foa,fold1_room1_mix2670.flac,1109094
foa,fold1_room1_mix2671.flac,1048675
foa,fold1_room1_mix2672.flac,937568
foa,fold1_room1_mix2673.flac,1207158
foa,fold1_room1_mix2674.flac,1397604
foa,fold1_room1_mix2675.flac,1451605
foa,fold1_room1_mix2676.flac,1204945
foa,fold1_room1_mix2677.flac,1182941
foa,fold1_room1_mix2678.flac,1351934
foa,fold1_room1_mix2679.flac,1361762
foa,fold1_room1_mix2680.flac,1173837
foa,fold1_room1_mix2681.flac,1320371
foa,fold1_room1_mix2682.flac,1292695
foa,fold1_room1_mix2683.flac,1264571
foa,fold1_room1_mix2684.flac,1265108
foa,fold1_room1_mix2685.flac,1199479
foa,fold1_room1_mix2686.flac,1357866
foa,fold1_room1_mix2687.flac,1267905
foa,fold1_room1_mix2688.flac,1349448
foa,fold1_room1_mix2689.flac,1387426
foa,fold1_room1_mix2690.flac,1126572
foa,fold1_room1_mix2691.flac,1318556
foa,fold1_room1_mix2692.flac,1357499
foa,fold1_room1_mix2693.flac,1377267
foa,fold1_room1_mix2694.flac,1278846
foa,fold1_room1_mix2695.flac,1160326
foa,fold1_room1_mix2696.flac,1158139
foa,fold1_room1_mix2697.flac,1342858
foa,fold1_room1_mix2698.flac,1298759
foa,fold1_room1_mix2699.flac,1312255
foa,fold1_room1_mix2700.flac,1319952
foa,fold1_room1_mix2701.flac,1193412
foa,fold1_room1_mix2702.flac,1357396
foa,fold1_room1_mix2703.flac,1218583
foa,fold1_room1_mix2704.flac,971564
foa,fold1_room1_mix2705.flac,1329936
foa,fold1_room1_mix2706.flac,1311715
foa,fold1_room1_mix2707.flac,1451929
foa,fold1_room1_mix2708.flac,1287737
foa,fold1_room1_mix2709.flac,1309274
foa,fold1_room1_mix2710.flac,1164875
foa,fold1_room1_mix2711.flac,1168620
foa,fold1_room1_mix2712.flac,1234330
foa,fold1_room1_mix2713.flac,1146323
foa,fold1_room1_mix2714.flac,1089393
foa,fold1_room1_mix2715.flac,1284508
foa,fold1_room1_mix2716.flac,1225598
foa,fold1_room1_mix2717.flac,1292867
foa,fold1_room1_mix2718.flac,1287127
foa,fold1_room1_mix2719.flac,1178935
foa,fold1_room1_mix2720.flac,1313792
foa,fold1_room1_mix2721.flac,1293706
foa,fold1_room1_mix2722.flac,1211769
foa,fold1_room1_mix2723.flac,1132061
foa,fold1_room1_mix2724.flac,1263511
foa,fold1_room1_mix2725.flac,1335116
foa,fold1_room1_mix2726.flac,1254558
foa,fold1_room1_mix2727.flac,1051374
foa,fold1_room1_mix2728.flac,1072789
foa,fold1_room1_mix2729.flac,1160769
foa,fold1_room1_mix2730.flac,1293836
foa,fold1_room1_mix2731.flac,1252174
foa,fold1_room1_mix2732.flac,1134070
foa,fold1_room1_mix2733.flac,1282740
foa,fold1_room1_mix2734.flac,1219427
foa,fold1_room1_mix2735.flac,1470444
foa,fold1_room1_mix2736.flac,1360878
foa,fold1_room1_mix2737.flac,1315417
foa,fold1_room1_mix2738.flac,1228640
foa,fold1_room1_mix2739.flac,1073724
foa,fold1_room1_mix2740.flac,1165379
foa,fold1_room1_mix2741.flac,1443299
foa,fold1_room1_mix2742.flac,1228078
foa,fold1_room1_mix2743.flac,1349799
foa,fold1_room1_mix2744.flac,1340916
foa,fold1_room1_mix2745.flac,1071006
foa,fold1_room1_mix2746.flac,1292806
foa,fold1_room1_mix2747.flac,1256201
foa,fold1_room1_mix2748.flac,1116879
foa,fold1_room1_mix2749.flac,1169714
foa,fold1_room1_mix2750.flac,1332195
foa,fold1_room1_mix2751.flac,1278769
foa,fold1_room1_mix2752.flac,1219310
foa,fold1_room1_mix2753.flac,1320091
foa,fold1_room1_mix2754.flac,1225770
foa,fold1_room1_mix2755.flac,1281440
foa,fold1_room1_mix2756.flac,1283404
foa,fold1_room1_mix2757.flac,1369894
foa,fold1_room1_mix2758.flac,1346623
foa,fold1_room1_mix2759.flac,1318712
foa,fold1_room1_mix2760.flac,1064925
foa,fold1_room1_mix2761.flac,1130740
foa,fold1_room1_mix2762.flac,1303402
foa,fold1_room1_mix2763.flac,1302035
foa,fold1_room1_mix2764.flac,1206364
foa,fold1_room1_mix2765.flac,1292804
foa,fold1_room1_mix2766.flac,1130513
foa,fold1_room1_mix2767.flac,1333530
foa,fold1_room1_mix2768.flac,1313127
foa,fold1_room1_mix2769.flac,1471195
foa,fold1_room1_mix2770.flac,1183514
foa,fold1_room1_mix2771.flac,1343854
foa,fold1_room1_mix2772.flac,1092159
foa,fold1_room1_mix2773.flac,1256458
foa,fold1_room1_mix2774.flac,1387392
foa,fold1_room1_mix2775.flac,1287245
foa,fold1_room1_mix2776.flac,1272385
foa,fold1_room1_mix2777.flac,1164259
foa,fold1_room1_mix2778.flac,1175195
foa,fold1_room1_mix2779.flac,1029375
foa,fold1_room1_mix2780.flac,1355743
foa,fold1_room1_mix2781.flac,1404013
foa,fold1_room1_mix2782.flac,1071707
foa,fold1_room1_mix2783.flac,1200498
foa,fold1_room1_mix2784.flac,1101955
foa,fold1_room1_mix2785.flac,1111264
foa,fold1_room1_mix2786.flac,1309385
foa,fold1_room1_mix2787.flac,1018363
foa,fold1_room1_mix2788.flac,1176371
foa,fold1_room1_mix2789.flac,1179624
foa,fold1_room1_mix2790.flac,1141388
foa,fold1_room1_mix2791.flac,1445889
foa,fold1_room1_mix2792.flac,1106779
foa,fold1_room1_mix2793.flac,1076182
foa,fold1_room1_mix2794.flac,1136408
foa,fold1_room1_mix2795.flac,1222040
foa,fold1_room1_mix2796.flac,1314299
foa,fold1_room1_mix2797.flac,1079051
foa,fold1_room1_mix2798.flac,1294560
foa,fold1_room1_mix2799.flac,1408034
foa,fold1_room1_mix2800.flac,1291693
foa,fold1_room1_mix2801.flac,1295023
foa,fold1_room1_mix2802.flac,1214813
foa,fold1_room1_mix2803.flac,1144463
foa,fold1_room1_mix2804.flac,1179691
foa,fold1_room1_mix2805.flac,1281914
foa,fold1_room1_mix2806.flac,1054030
foa,fold1_room1_mix2807.flac,1129594
foa,fold1_room1_mix2808.flac,1168526
foa,fold1_room1_mix2809.flac,1391481
foa,fold1_room1_mix2810.flac,1098755
foa,fold1_room1_mix2811.flac,1229793
foa,fold1_room1_mix2812.flac,1214182
foa,fold1_room1_mix2813.flac,1299944
foa,fold1_room1_mix2814.flac,1175141
foa,fold1_room1_mix2815.flac,1155887
foa,fold1_room1_mix2816.flac,1353519
foa,fold1_room1_mix2817.flac,1024297
foa,fold1_room1_mix2818.flac,1305297
foa,fold1_room1_mix2819.flac,1332570
foa,fold1_room1_mix2820.flac,1181448
foa,fold1_room1_mix2821.flac,1397567
foa,fold1_room1_mix2822.flac,1078240
foa,fold1_room1_mix2823.flac,1275268
foa,fold1_room1_mix2824.flac,1259537
foa,fold1_room1_mix2825.flac,1425473
foa,fold1_room1_mix2826.flac,1095829
foa,fold1_room1_mix2827.flac,1397300
foa,fold1_room1_mix2828.flac,1193027
foa,fold1_room1_mix2829.flac,1258439
foa,fold1_room1_mix2830.flac,1321288
foa,fold1_room1_mix2831.flac,1383835
foa,fold1_room1_mix2832.flac,1314415
foa,fold1_room1_mix2833.flac,1260497
foa,fold1_room1_mix2834.flac,1151781
foa,fold1_room1_mix2835.flac,1228378
foa,fold1_room1_mix2836.flac,1146193
foa,fold1_room1_mix2837.flac,1188015
foa,fold1_room1_mix2838.flac,1208788
foa,fold1_room1_mix2839.flac,1236115
foa,fold1_room1_mix2840.flac,1277283
foa,fold1_room1_mix2841.flac,1357199
foa,fold1_room1_mix2842.flac,1240182
foa,fold1_room1_mix2843.flac,1270508
foa,fold1_room1_mix2844.flac,1098428
foa,fold1_room1_mix2845.flac,1224525
foa,fold1_room1_mix2846.flac,1330850
foa,fold1_room1_mix2847.flac,1306794
foa,fold1_room1_mix2848.flac,1310251
foa,fold1_room1_mix2849.flac,1294312
foa,fold1_room1_mix2850.flac,1305727
foa,fold1_room1_mix2851.flac,1149184
foa,fold1_room1_mix2852.flac,1313998
foa,fold1_room1_mix2853.flac,1307500
foa,fold1_room1_mix2854.flac,1239821
foa,fold1_room1_mix2855.flac,1296858
foa,fold1_room1_mix2856.flac,1261167
foa,fold1_room1_mix2857.flac,1197158
foa,fold1_room1_mix2858.flac,1273334
foa,fold1_room1_mix2859.flac,1286853
foa,fold1_room1_mix2860.flac,1328301
foa,fold1_room1_mix2861.flac,1201467
foa,fold1_room1_mix2862.flac,972322
foa,fold1_room1_mix2863.flac,1337921
foa,fold1_room1_mix2864.flac,1239076
foa,fold1_room1_mix2865.flac,1309213
foa,fold1_room1_mix2866.flac,1012506
foa,fold1_room1_mix2867.flac,1139487
foa,fold1_room1_mix2868.flac,1240949
foa,fold1_room1_mix2869.flac,1173740
foa,fold1_room1_mix2870.flac,1161956
foa,fold1_room1_mix2871.flac,1157522
foa,fold1_room1_mix2872.flac,1288257
foa,fold1_room1_mix2873.flac,1332273
foa,fold1_room1_mix2874.flac,854961
foa,fold1_room1_mix2875.flac,1036533
foa,fold1_room1_mix2876.flac,1287452
foa,fold1_room1_mix2877.flac,1329758
foa,fold1_room1_mix2878.flac,1275055
foa,fold1_room1_mix2879.flac,1131339
foa,fold1_room1_mix2880.flac,1036589
foa,fold1_room1_mix2881.flac,1208582
foa,fold1_room1_mix2882.flac,1356143
foa,fold1_room1_mix2883.flac,1263227
foa,fold1_room1_mix2884.flac,1300033
foa,fold1_room1_mix2885.flac,1195883
foa,fold1_room1_mix2886.flac,1327715
foa,fold1_room1_mix2887.flac,1168891
foa,fold1_room1_mix2888.flac,1237774
foa,fold1_room1_mix2889.flac,1058587
